document_id,text,label_id,label_text
325,"Because of this, the Court reasoned that they were entitled to jury instructions requiring the jury to acquit unless it found that the materials involved in the charge were, in accordance with the Memoirs standard, ""utterly without redeeming social value.""",1,Facts
326,"Because the tantamount language ""utterly without redeeming social importance"" is expressly a part of the Guam statute, the trial judge in the instant case was required, as was the trial judge in the instant case was required, as was the trial judge in Marks, to instruct the jury on this standard.",1,Facts
327,"With receipt of the above instructions, the jury was sufficiently appraised of the more restrictive burden on the government than that required by Miller.",1,Facts
334,"In Miller and Handing, the Court reiterated its pronouncement in Roth v. United States, 77 S. Ct. 1304 (1957):",1,Facts
337,The Court in Hamling reconfirmed its renunciation of a rigid standard:,1,Facts
339,Appellant also contends that judicial interpretation of the Guam obscenity statute to include the Miller specificity requirements does not rectify the statute's unconstitutionality.,1,Facts
340,"The rationale for this proposition is that the Miller Court had included in its opinion language to the effect that""... existing state statutes, as construed heretofore or hereafter, may well be adequate.""",1,Facts
342,"Appellant argues that this reference to statutes ""existing"" at the time Miller was decided precludes judicial construction of statutes passed after the decision, and therefore Guam's statute, which had been passed approximately three years after Miller, is not capable of being ""saved"" by judicial construction.",1,Facts
343,"It is evident that the Court felt existing state obscenity laws which were otherwise constitutionally valid would continue to be valid, either as written or construed, in the indeterminate future.",1,Facts
344,"We find that it would be inconsistent with notions of due process, and therefore inconceivable as in inference, to interpret the Court's meaning to be that an obscenity statute currently active in a State's law may or may not be constitutional, depending solely on whether it was enacted prior to or after the decision in Miller.",1,Facts
345,"While we acknowledge that the language of the Guam statute is in large part archaic, we do not find that it is on that basis alone unconstitutional.",1,Facts
346,"In an alternative context, appellant contends that even if judicial interpretation of the Guam obscenity statute to include the specificity requirements is valid, such construction does not cure the constitutional defect as applied to appellant.",1,Facts
347,"This contention is premised on the proposition that the Guam statute is facially defective, a proposition with which we are not in agreement.",1,Facts
390,In what way?,1,Facts
391,"Well, she was laying on the stage on her side, and she lifted one of her legs way up in the air, and with hands, she parted her labia, exposing the inner section.",1,Facts
392,id she do anything else?,1,Facts
350,"The argument, however, is that the definition of obscenity under Miller is a completely separate requirement from the requirement of a specific definition of the sexual conduct being prohibited, and that any construction of the Guam statute to include the Miller specificity requirements is unconstitutional because the construction could only have been made subsequent to appellant's arrest.",1,Facts
351,"The question that must first be answered is whether the phraseology ""obscene act"" and obscene exhibition of his (sic) body"" was sufficient as notice to appellant that her conduct was proscribed.",1,Facts
352,Only if it was not does the issue of statutory construction as applied to appellant's conduct become viable for review.,1,Facts
358,"655, 446 P.2d 535 (1968), cited by appellant in support of her argument, is inapposite to the current state of the law regarding ""contemporary community standards.""",1,Facts
359,"Neither expert testimony on community standards, Hamling v. United States, supra at 2912-2914, nor instructions on precisely what ""community"" to consider, Jenkings v. Georgia, 418 U.S. 153, 157 (1974), are constitutionally required.",1,Facts
360,Further the possibility that different juries might reach different conclusions as to the same material does not render a statute unconstitutional.,1,Facts
363,"Regarding the ""contemporary community standards"" to be applied in judging appellant's conduct, the trial judge charged the jury as follows:",1,Facts
364,"We hold that this charge to the jury was sufficient and proper, and find no merit in appellant's attack on the failure of the Government to produce evidence of the community standards of Guam.",1,Facts
365,Appellant's final contention is that the evidence presented at trial was insufficient to sustain a conviction because the jury was deprived of the opportunity to consider appellant's performance as a whole in reaching its determination as to whether or not appellant violated Guam's obscenity law.,1,Facts
367,"The Government's witness, Mr. Duran, admitted he did not see appellant's entire performance since he entered the Sandy You club after appellant had begun her dance.",1,Facts
368,We also recognize that it is probable that appellant had not completed,1,Facts
369,"From this admittedly partially-observed performance, appellant argues that it was impossible for Duran to describe appellant's entire performance to the jury and therefore, it was impossible for the jury to determine whether the performance, as a whole, was in fact obscene.",1,Facts
370,"The third criterion of Section 28.45(a) is that the performance must be ""utterly without redeeming social importance.""",1,Facts
371,"We emphasize that the performance must not only have social importance to be constitutionally protected, but that the social importance must be sufficient to redeem the obscene, or unprotected part of the performance.",1,Facts
372,"Thus, even if appellant's performance opened with a Shakespearean recitation and climaxed with an aria from the ""Barber of Seville,"" a jury could nevertheless have found that, notwithstanding whatever social importance was gleaned from the entire performance, it was insufficient to redeem the obscene act or exhibition.",1,Facts
375,"When the verdict of a jury is challenged, the general rule of applicability is that its verdict must be sustained if there is substantial evidence, taking the view most favorable to the Government, to support it.",1,Facts
378,"Based on the evidence before it, the jury could have inferred that the appellant's performance would have been obscene irrespective of its context, and returned a verdict of guilty based on that inference.",1,Facts
379,"Because of this, we are not inclined to disturb the verdict as rendered.",1,Facts
380,The judgment of the Superior Court is AFFIRMED.,1,Facts
382,"See, for example, J. Harlan's separate opinion in Interstate Circuit, Inc. v. Dallas, 88 S. Ct. 1298 (1968), wherein he expressed that the ""intractable obscenity problem"" had led to ""a variety of views among the members of the Court unmatched in any other course of constitutional adjudication.""",1,Facts
385,"The Court cited laws enacted in Oregon and Hawaii as examples of state laws directed at depiction of specifically defined physical conduct, as opposed to expression.",1,Facts
393,She was gyrating her pelvis in and out.,1,Facts
396,"Any material or performance is obscene if considered as a whole, applying contemporary community standards:",1,Facts
397,1. its predominant appeal is to prurient interest;,1,Facts
398,"2. it goes substantially beyond customary limits of candor in the description or representation of nudity, sex or excrétion; and",1,Facts
399,3. it is utterly without redeeming social importance.,1,Facts
400,"In a prosection under this article, the question whether the predominant appeal of material or of a performance is to prurient interest shall be determined with reference to average adults, unless it appears from the nature of the material or performance, or from the circumstances of its dissemination, distribution, or exhibition, that it is designed for a clearly defined deviant sexual group or for children, in which case the question of predominant appeal shall be determined with reference to the intended recipient group.",1,Facts
401,"When circumstances of production, sale, dissemination, distribution, or publicity indicate that material or a performance is being exploited by the defendant for the sake of its prurient appeal, evidence of such circumstances is admissible in a prosecution under this article upon the upon question whether the material or performance is utterly without redeeming social importance.",1,Facts
402,Neither the prosecution nor the defense shall be required to introduce expert witness testimony concerning the obscene character of the material,1,Facts
413,"In Miller, the Court stated that:",1,Facts
414,we now confine the permissible scope of .,1,Facts
415,regulation to works which depict or describe sexual conduct.,1,Facts
416,"That conduct must be specifically defined by the applicable state law, as written or authoritatively construed (footnote omitted).",1,Facts
417,"A state offense must also be limited to works which, taken as whole, appeal to the prurient interest in sex, which portray sexual conduct in a patently offensive way, and which, taken as a whole, do not have serious literary, artistic, political, or scientific value.",1,Facts
418,"The basic guidelines for the trier of fact must be: (a) whether ""the average person, applying contemporary community standards"" would find that the work, taken as a whole, appeals to the prurient interest, (citations omitted); (b) whether the work depicts or describes, in a patently offensive way, sexual conduct specifically defined by the applicable state law; and (c) whether the work, taken as a",1,Facts
422,"In order to find that live conduct is obscene, each of the following elements must be proved, and there are five:",1,Facts
423,"And five, it is conduct which, taken as a whole is utterly without redeeming social value or importance.",1,Facts
428,"The weight, if any, to which such evidence is entitled is a matter for you to determine.",1,Facts
435,"""Many decisions have recognized that these terms of obscenity statutes are not precise.",1,Facts
436,"This Court, however, has consistently held that lack of precision is not itself offensive to the requirements of due process.",1,Facts
437,...[T]he Constitution does not require impossible standards; all that is required it that the language conveys sufficiently definite warning as to the proscribed conduct when measured by common understanding and practices.,1,Facts
439,"These words, applied according to the proper standard for judging obscenity ... give adequate warning to conduct proscribed and mark",1,Facts
443,"while the Court in Miller did refer to ""specific prerequisites"" which ""will provide fair notice to a dealer in such materials,"" 413 U.S., at 27, 93 S. Ct. at 2616, the Court immediately thereafter quoted the language of the Court in Roth v. United States, 354 U.S., at 491-492, 77 S. Ct., at 1312-1313, concluding with these words:",1,Facts
444,"""That there may be marginal cases in which it is difficult to determine the side of the line on which particular fact situation falls is no sufficient reason to hold the language to ambiguous to define a criminal offense..."" 413 U.S., at 28 n.",1,Facts
446,"The Miller cases, important as they were in enunciating a constitutional test for obscenity to which a majority of the Court subscribed for the first time in a numbers of years, were intended neither as legislative drafting handbooks or as manuals of jury instructions...",1,Facts
447,We do not hold .,1,Facts
448,that all States,1,Facts
451,"In Hamling, the court stated that:",1,Facts
452,"The definition of obscenity ... is not a question of fact, but one of law; the word is not merely a generic or descriptive term, but a legal term of art. (citations omitted) .",1,Facts
453,The legal definition of obscenity does not change with each indictment; it is a term sufficiently definite in legal meaning to give a defendant notice of the charge against him.,1,Facts
455,the various component parts of the constitutional definition of obscenity need not be alleged ... in order to establish its sufficiency .,1,Facts
457,"Your own personal, social or moral views on material such as that shown in the complaint may not be considered for purposes of determining the obscenity of the material here in question.",1,Facts
458,The controlling community is the entire territory of Guam.,1,Facts
459,"In that regard, you may consider evidence concerning the standards of any local community in Guam for such bearing, if any, as you may determine it has upon the question of what the territory-wide standard is.",1,Facts
460,"The standard of any such local community may not be taken, in and of itself, to establish the territory-wide standard, thought it may be considered as some evidence of what the territory-wide standard is.",1,Facts
461,"Any material or performance is obscene if considered as a whole, applying contemporary community standards:",1,Facts
462,Its predominant appeal is to prurient interest;,1,Facts
463,"It goes substantially beyond customary limits of candor in the description or representation of nudity, sex or excretion; and",1,Facts
464,It is utterly without redeeming social importance.,1,Facts
465,A quotation from Voltaire in the flyleaf of a book will not constitutionally redeem an otherwise obscene publication.,1,Facts
466,"The above-entitled action is a special proceedings brought before the Court on behalf of the minor child, Brenda, natural daughter of the respondent, Barbara Finona.",1,Facts
467,"Brenda, the minor daughter of the respondent, was represented by Alberto J.C.",1,Facts
469,"The petition came before this Court for hearing on February 14, 1980.",1,Facts
470,"On September 20, 1979, the petitioner, an attorney at law, was appointed by this Court to represent the interests of the said minor, Brenda.",1,Facts
471,"Brenda was born on September 7, 1979.",1,Facts
472,"On September 20, 1979 based upon an application by the",1,Facts
473,"Department of Public Health and Social Services, a temporary removal order was made and Brenda was placed in foster care.",1,Facts
474,"The natural mother, Barbara, is a minor who is presently in the Department of Youth Affairs dormitory.",1,Facts
475,"The natural father is, however, unknown.",1,Facts
476,"Prior to the birth of Brenda, she (Barbara) was constantly involved in runaway proceedings and associated with stealing and burglary charges.",1,Facts
477,Barbara is mentally retarded.,1,Facts
478,"After the child, Brenda, was born her habitual running did not cease.",1,Facts
479,On occasion she would leave Brenda unattended.,1,Facts
480,"It was on December 10, 1979 that Barbara and Brenda were missing from the caretaker's home.",1,Facts
481,Barbara had taken her baby to the Guam International Airport and had abandoned the baby in the restroom.,1,Facts
482,"In reviewing the Child Welfare Services Social Worker's reports, it is evident that termination is in the child's best interest.",1,Facts
483,The factual situation in this case is sufficient grounds for termination.,1,Facts
485,"In view of the foregoing, the mother-child relationship is severed.",1,Facts
487,This is an interlocutory appeal after the Trial Court granted Defendant's motion to suppress a firearm which was seized after a search warrant was issued for the search of Defendant's house.,1,Facts
491,"After the search warrant was issued, a search of Defendant’s house produced no narcotics but a firearm was found in the house.",1,Facts
492,"The Trial Court granted the motion to suppress on the grounds that (1) they made by the ""CRI"" was not a supervised buy about which Officer Klinge was competent to testify from firsthand knowledge and (2) there was not presented sufficient showing that the ""CRI"" was reliable.",1,Facts
493,"Appellee concedes that hearsay evidence may properly be considered by a magistrate in issuing a search warrant, so long as there is a substantial basis for believing the hearsay to be credible.",1,Facts
500,"When the affidavit is not based on direct personal observation of the affiant, the judge issuing the search warrant must be informed of some of the underlying circumstances from which the affiant concludes that the informant is credible or his information reliable.",1,Facts
504,It was only after the Trial Court took additional testimony at the hearing to suppress that it found the Rico residence is located where numerous other dwelling houses were located.,1,Facts
505,"Be that as it may, this does not alter the original information presented to the issuing magistrate.",1,Facts
506,The Trial Court did not find (nor is there anything in the record to so indicate) that there is a false statement in the affidavit or testimony of Officer Klinge or that Klinge demonstrated reckless disregard for the truth which would require an evidentiary hearing.,1,Facts
508,There is a presumption of validity with respect to the affidavit supporting the search warrant.,1,Facts
509,"If, after setting aside any material that is the subject of the charge of falsity or reckless disregard of the truth, there is sufficient content in the warrant affidavit to support a finding of probable cause, an evidentiary hearing is not even required.",1,Facts
511,"As noted above, after an evidentiary hearing the trial court found as a fact that the previous buy at Rico's house 36 hours before seeking a warrant was not made under such strict supervision of the police that it provided probable cause for",1,Facts
513,"As noted above, after an evidentiary hearing the trial court found as a fact that the previous buy at Rico's house 36 hours before seeking a warrant was not made under such strict supervision of the police that it provided probable cause for",1,Facts
514,"The Affidavit in support of the subject Search Warrant recited that ""CRI"" was known to affiant police officer to be reliable because he had made two previous buys of narcotics under affiant's supervision and control.",1,Facts
515,"This condensed statement of the contents of the Affidavit is sufficient to point out that ""CRI"" had given information to the police concerning two buys before the one at Rico's house and furnished information which had never been found to be inaccurate.",1,Facts
516,"In other words the experience of the police with ""CRI"" was that he could be relied upon to give accurate information.",1,Facts
517,"In language often used by the courts, ""CRI"" was known to be a reliable informant.",1,Facts
518,"The Affidavit showed that in the two previous buys made by ""CRI"" under",1,Facts
519,Of course it is for the judge authorizing the warrant to find the facts from the evidence submitted in affidavit form.,1,Facts
520,"If the warrant issued upon a showing of fact which was inherently incredible or false or deliberately misleading, the warrant was issued without probable cause.",1,Facts
521,"However, no showing of this kind was made in the trial court.",1,Facts
522,"The trial judge erroneously substituted his own view of the facts for that of the issuing officer after taking evidence which was not relative to the issue of the reliability of ""CRI"" as an informant.",1,Facts
523,"Affidavit for search warrants must be tested and interpreted by magistrates and courts in a common sense and realistic fashion, and technical requirements of elaborate specificity are no longer required.",1,Facts
525,"After reading the affidavit and the transcript of the testimony of Officer Klinge, we find that the information",1,Facts
526,The Order granting the motion to suppress the weapon is REVERSED.,1,Facts
527,"On February 5, 1976, the appellants sued the government of Guam on a cause of action alleging that the Government's failure to renew their teaching contracts was in violation of a 1972 collective bargaining agreement between the Department of Education and the Guam Federation of Teachers.",1,Facts
528,"On April 14, 1976, the Superior Court dismissed appellants' complaint for failure to comply with the Government of Guam Claims Act.",1,Facts
529,We affirm.,1,Facts
530,"Appellants' claim for relief is based on a 1972 Three-Year Collective Bargaining Agreement which provides that all off-island teachers whose performance had been rated satisfactory would be offered similar reemployment by March 1 of the teacher's termination year, so long as the government of Guam policies provide for such hiring of teachers .",1,Facts
531,on round-trip contracts.,1,Facts
532,"There is no question that all of the appellants had performed satisfactorily as teachers; however, their contracts were not renewed in a timely manner.",1,Facts
533,The trial judge's dismissal of the complaint was based on a sovereign immunity defense.,1,Facts
534,The Organic Act of Guam empowers the local legislature to waive sovereign immunity in tort and contract actions against the Government to the extent which it deems desirable.,1,Facts
538,"Appellants contend that the notice requirements under the Claims Act were substantially complied with because plaintiffs followed the grievance procedures contained in Article IV of the 1972 Collective Bargaining Agreement, thus giving the Government at least indirect notice of their desire to bring suit.",1,Facts
539,"However, no cases have been offered to support this novel theory of constructive notice, and, as the authority cited by the appellee makes clear, the jurisdictional requirements of government claims statutes must be strictly followed.",1,Facts
543,Appellants also argue that the sovereign immunity doctrine does not prevent litigants from seeking equitable relief compelling government officials to perform their duties properly (in this case requiring the Department of Education to issue contracts which become effective retroactively with full pay).,1,Facts
544,It is clear that sovereign immunity applies to specific performance actions against the Government; otherwise the government cannot operate effectively if its every act is subject to injunctive actions.,1,Facts
552,"Dated this 12th day of December, 1978.",1,Facts
286,"Unfortunately, there was some confusion at the October 25, 1975 hearing because it was only halfway through the proceedings that the Court was made to realize that the appellant had not been formally charged with the commission of another offense, i.e. by indictment or information, as required by the Code.",2,Issue
301,Appellant was charged with the misdemeanor offense of presenting an obscene performance by parting her vulva with her hands while lying down on stage in violation of §28.50 of the Guam Criminal and Correctional Code [9 GCA].,2,Issue
309,"In this appeal, appellant contends: (1) that Guam Criminal and Correctional Code §28.45 and §28.50 are unconstitutionally vague and overbroad, and the prosecution of the appellant thereunder violated her constitutional right to due process of law; and (2) the evidence presented against appellant was insufficient to sustain a conviction because the government failed to produce any evidence of the community standards of Guam; and (3) the evidence presented was insufficient to sustain a conviction because the jury was deprived of the opportunity to consider appellant's performance as a whole in reaching its determination as to whether or not she violated Guam's obscenity law.",2,Issue
488,The sole issue before us is whether the affidavit and the testimony given to the judge issuing the search warrant were legally sufficient.,2,Issue
293,"Here none of the conditions enumerated in Sections 40.65, 40.70 and 40.75 of the Guam Criminal Procedure Code were present; thus the better course would have been for the Government to prepare an Order to Show Cause with timely notice of hearing, so that a complete and effective record could be prepared.",3,Rule/Law/Holding
302,Section 28.50 of the Code provides in relevant part:,3,Rule/Law/Holding
338,"Our reading of §28.45 and §28.50 in the light of the Court's statements in Roth, 12 200-ft. Reels and Hamling leads us to conclude that, although the language of the Guam obscenity statue is at variance with the guidelines set out verbatim in Miller, the language is sufficiently specific under Miller as to be absent of any constitutional defect.",3,Rule/Law/Holding
348,"Nevertheless, a review and disposition of whether §28.45 and §28.50 are unconstitutional as applied to the specific conduct of appellant is appropriate here.",3,Rule/Law/Holding
349,It is notable that even appellant concedes that the Guam statute does forbid the presentation of an obscene performance (appellant's brief at p.5).,3,Rule/Law/Holding
355,"Accordingly, we conclude that the language of §28.45 and §28.50, and particularly that language of §28.50(y), gave adequate notice to appellant that her conduct was within the prohibition of the statute.",3,Rule/Law/Holding
386,A person is guilty of a misdemeanor if he knowingly or recklessly:,3,Rule/Law/Holding
387,(h) performs an obscene act or otherwise presents obscene exhibition of his body in a public place.,3,Rule/Law/Holding
404,A person is guilty of misdemeanor if he knowingly or recklessly:,3,Rule/Law/Holding
405,a.sends or brings any obscene material into this territory for sale or distribution;,3,Rule/Law/Holding
406,"b. prepares, published, prints, exhibits, distributes, or offers to distribute any obscene material;",3,Rule/Law/Holding
407,c. possesses any obscene material with intent to distribute it is violation of this article;,3,Rule/Law/Holding
408,"d. sells advertises or disseminates material, whether or not obscene, by advertising, representing or suggesting that is is obscene;",3,Rule/Law/Holding
409,e. presents or directs an obscene performance or participates in that portion thereof which makes it obscene; or,3,Rule/Law/Holding
410,"f. distributes or sends to, or exhibits or offers to distribute any obscene material to a minor under the age of eighteen years;",3,Rule/Law/Holding
411,g. employs or uses a minor under the age of eighteen years to do or assist in doing any of the acts described in this section; or,3,Rule/Law/Holding
412,h. performs an obscene act or otherwise presents an obscene exhibition of his body in public place.,3,Rule/Law/Holding
424,"The term utterly without redeeming social value or importance, as used in these instructions, means that the alleged obscene matter must be totally devoid of any redeeming literary, scientific of artistic value or any other of social importance.",3,Rule/Law/Holding
425,The determination of whether matter is obscene is not to be made by weighing its social value or importance against its alleged prurient appeal for it is not obscene unless it is utterly without social value or importance.,3,Rule/Law/Holding
426,"In determining the question of whether the alleged obscene live conduct is utterly without redeeming social importance, you may consider the circumstances of production, presentation, sale, dissemination, distribution or publicity, and particularly, whether such circumstances indicate that the live conduct was being commercially exploited by the defendant for the sake of its prurient appeal.",3,Rule/Law/Holding
427,Such evidence is probative with respect to the nature of the conduct and can justify the conclusion that the conduct is utterly without any redeeming social importance.,3,Rule/Law/Holding
430,"(a) Patently offensive representation or descriptions of ultimate sexual acts normal or perverted, actual or simulated.",3,Rule/Law/Holding
433,e. presents or directs an obscene performance or participates in that portion thereof which makes it obscene; or,3,Rule/Law/Holding
434,h. performs an obscene act or otherwise presents an obscene exhibition of his body in a public place.,3,Rule/Law/Holding
450,(h) performs and obscene act or otherwise presents an obscene exhibition of his body in a public place.,3,Rule/Law/Holding
287,"Although the Government tried to argue that the Complaint filed against the accused was sufficient for the Superior Court to have revoked his bail, Section 1.17 of the Guam Criminal Procedure Code clearly states that an information may not be filed until there has been a preliminary examination and an order holding defendant to answer under Section 45.80.",4,Analysis
289,"While the Superior Court might have had the power to automatically revoke the defendant's release on bail if the above conditions had been satisfied, the record makes it clear that the Superior Court based its revocation on the mere fact that a complaint had been filed.",4,Analysis
290,"No where in the Guam Criminal Procedure Code does the mere filing of a complaint empower the court to take such action, and the Superior Court must be charged with uniformly applying all section of the Guam Criminal Procedure Code.",4,Analysis
291,"Also, it seems that appellant's counsel was not given adequate notice and time to prepare for a hearing on the revocation of his client's bail.",4,Analysis
292,"Certainly, minimum standards of due process require at least a few hours notice so that counsel may intelligently protect his client's rights.",4,Analysis
310,"Upon review of appellant's contentions, we find no basis for reversal, and accordingly AFFIRM the judgment of the trial court.",4,Analysis
311,"We note first that obscenity can manifest itself in conduct as well as through means of verbal and pictorial expression, Kaplan v. California, 93 S. Ct. 2680, 2683-2684 (1973), and that States have greater power to regulate nonverbal, physical conduct than to suppress depictions or descriptions of the same behavior.",4,Analysis
315,We also recognize that the search for guidance in separating unprotected obscenity from other sexually oriented but constitutionally protected forms of expression has historically been one of the more difficult tasks of reviewing courts.,4,Analysis
316,"The constitutional standards provided in Miller and its attendant cases are those which are applicable to the issues raised in this appeal, and it is on this basis that we proceed in our review of appellant's contentions.",4,Analysis
330,We now turn to appellant's contention that Guam's obscenity statute fails to comply with the specificity requirements of Miller v. California and is therefore unconstitutional on its face.,4,Analysis
331,"The second part (part (b)) of the Miller guidelines for the trier of fact in determining what is patently offensive is ""whether",4,Analysis
332,Appellant argues that the examples set forth in Miller describe sexual conduct while the Guam statute does not provide any definition or any example of what forms of sexual conduct are being regulated.,4,Analysis
333,"While there can be no question that Miller requires sexual conduct to be specifically defined by the applicable law, we believe that appellant misconceives the exactitude with which such specificity is to be defined.",4,Analysis
353,"We find that the language of the statute provided appellant with adequate notice of the illegality of her conduct, and that therefore it is not incumbent upon us to reach the propounded issue of whether the statute was unconstitutional as construed to apply to appellant’s conduct.",4,Analysis
354,"The use of the terminology ""obscene act"" and ""obscene exhibition"" is therefore sufficiently definite in legal meaning as to have provided appellant with notice of the charge against her.",4,Analysis
356,Appellant's next contention is that the evidence presented against her at trial was insufficient to sustain a conviction in that the Government failed to produce any evidence of the community standards of Guam.,4,Analysis
489,We find that they were and we reverse the Order granting the motion to suppress.,4,Analysis
490,The testimony before the Judge issuing the search was in a little more detail about the controlled buy at Rico's.,4,Analysis
536,"The Government Code of Guam, §§6500.00 et seq, provides for such waiver and §6500.05 of the Claims Act requires that all claims against the Government must be filed within six months from the date the claim arose.",4,Analysis
537,There is no question that appellants' claims were not filed within this time period and that no information was supplied to the Attorney General as outlined in §6500.03 of the Act.,4,Analysis
298,"In a July 19, 1979 Opinion, the District Court determined that a three-judge panel is not required to hear appeals relating to bail hearings.",5,Conclusion
328,"Accordingly, we find that appellant suffered no loss by use of the ""social importance"" standard in §§28.45(a)(3) and 28.45(c) of the Guam Criminal and Correctional Code.",5,Conclusion
486,Petition to terminate is GRANTED.,5,Conclusion
551,"Having read the Opinion in this appeal, I hereby concur with the result reached by the Superior Court's dismissal of plaintiff's action for failure to comply with the Government of Guam Claims Act be affirmed.",5,Conclusion
297,Footnote:,6,Others
299,People v. Francisco S. Palacios and Valerie M. Palacios (D.C. Criminal Case Nos.,6,Others
381,Footnotes:,6,Others
300,79-0043A and 79-0044A).,7,Invalid sentences
312,"Miller v. California, 93 S. Ct. 2607, 2616 n.",7,Invalid sentences
313,"8 (1973), see also United States v.",7,Invalid sentences
314,"O'Brien, 88 S. Ct. 1673, 1679 (1968).",7,Invalid sentences
323,at 994.,7,Invalid sentences
329,Ill,7,Invalid sentences
335,In United States v.,7,Invalid sentences
336,"12 200-ft. Reels of Film, 93 S. Ct. 2665 (1973), decided the same day as Miller, the Court said:",7,Invalid sentences
341,"Miller v. California, supra at 2615, n 6.",7,Invalid sentences
421,at 2907.,7,Invalid sentences
357,"In Re Giannini, 69 Cal. 2d 653, 72 Cal. Rptr.",7,Invalid sentences
361,"Smith v. United States, 97 S.Ct.",7,Invalid sentences
362,"1756, 1768 (1977).",7,Invalid sentences
366,Section 28.45(a) of the Guam Criminal and Correctional Code states:,7,Invalid sentences
373,"As stated in Kois v. Wisconsin, 92 S.Ct.",7,Invalid sentences
374,"2245, 2246 (1972), and cited in Miller v. California, supra at 2615:",7,Invalid sentences
376,"Glasser v. United States, 62 S.Ct.",7,Invalid sentences
377,"456, 468 (1942).",7,Invalid sentences
383,"See Roth v. United States, 77 S. Ct. 1304 (1975).",7,Invalid sentences
384,"i.e. ""all States other than Oregon.""",7,Invalid sentences
394,"Reporter's Transcript, pp.6-7.",7,Invalid sentences
395,Section 28.45 of the Guam Criminal and Correctional Code states:,7,Invalid sentences
403,Section 28.50 of the Guam Criminal and Correction Code states:,7,Invalid sentences
419,"Miller v. California, supra at 2615.",7,Invalid sentences
429,"Reporter's Transcript, pp.",7,Invalid sentences
431,at 2615.,7,Invalid sentences
432,Section 28.50 of the Guam Code provides that a person is guilty of a misdemeanor if he:,7,Invalid sentences
438,"...' United States v. Petrillo, 332 U.S. 1, 7-8, 67 S. Ct. 1538, 1542, 91 L.Ed.",7,Invalid sentences
440,"Miller v. California, supra at 2617, n.",7,Invalid sentences
441,"Handing v. United States, supra at 2904.",7,Invalid sentences
442,"at 2670, n.",7,Invalid sentences
445,"10, 93 S. Ct. at 2617.",7,Invalid sentences
449,"at 2615, n 6.",7,Invalid sentences
454,(citations omitted) .,7,Invalid sentences
456,"Hamling v. United States, supra at 2908.",7,Invalid sentences
468,"Lamorena III, Esquire.",7,Invalid sentences
484,"Section 231.3(a), (c), (1), (2), Juvenile Court Act. Public Law 13-133, Chapter III.",7,Invalid sentences
494,"McCray v. Illinois, 386 U.S. 300, 87 S.Ct.",7,Invalid sentences
495,"1056, 18 L.Ed 2d 62. reh.",7,Invalid sentences
496,den.,7,Invalid sentences
497,"386 U.S. 1042, 87 S.Ct.",7,Invalid sentences
498,"1478, 18 L.Ed.",7,Invalid sentences
499,2nd 616.,7,Invalid sentences
501,"Aguilar v. Texas, 378 U.S. 108 , 84 S.Ct.",7,Invalid sentences
502,"1509, 12 L.Ed.",7,Invalid sentences
503,2nd 723.,7,Invalid sentences
