id,text,label_id,label_text
20188,Another person whose name appeared on the bond as surety was discharged from liability by the court upon the trial.,1,Facts
20160,Any harm that was done was cured by the sub,7,Invalid sentences
20362,Appellant adduced no testimony other than his own.,1,Facts
20338,Appellant again urges his contention that the evidence is insufficient to support the conviction.,2,Issue
20086,Appellant also denied that the cigarette lighter and pencil found in her home belonged to him.,1,Facts
20050,Appellant also filed what he termed an “Exception Record.”,1,Facts
19911,"Appellant and his companion made both oral and written confessions, but appellant’s written confession was not introduced in evidence.",1,Facts
20169,"Appellant complains of the identification of the fifteen cases of wine, of the testimony as to the label, “Gypsy Rose,” on the bottles of wine, and of the making of the search, complaining that the wine was found as a result of an unauthorized search.",2,Issue
20033,"Appellant complains of the sheriff’s testimony that he gave the black hat found near the overturned Oldsmobile to “Mrs. Thomas, the boy’s mother, she came after it” over his objection that there was no evidence that it belonged to him.",2,Issue
20326,"Appellant concedes that, in charging the offense, such allegation was unnecessary but insists that, since the allegation was made, it became a descriptive averment in the State’s pleading which the State was required to prove under the rule stated in Ewing v.",7,Invalid sentences
19927,"Appellant contends that Art. 602, supra, under which he was tried and convicted, is unconstitutional because said article, as enacted by the Regular Session of the 56th Legislature, contains more than one subject —his contention being that the definition of acts which constitute a misdemeanor and the definition of acts which constitute a felony cover more than one subject.",2,Issue
20212,Appellant contends that the evidence is insufficient to sustain his conviction as a principal to the murder.,2,Issue
20161,Appellant contends that the state failed to prove that Smith County was a dry area and that the trial court erred in overruling his motion for an instructed verdict of “not guilty.”,2,Issue
20158,"Appellant contends that the trial court erred in overruling the objection to the testimony of the state’s witness Jernigan, to the effect that Smith County was a dry area.",2,Issue
20029,"Appellant contends that the trial court erred in refusing his motion-for a mistrial when it was discovered, after both sides had made their challenges but before the names of the jurors were called and they were empaneled, that one of the jurors selected was a member of the grand jury that returned the indictment against the appellant.",2,Issue
20369,"Appellant did not comply with the terms of Art. 540, V.A.C.C.P., which provides for the continuance of criminal actions on the written application of the state or of the defendant upon sufficient cause shown, which cause shall be fully set forth in the application.",4,Analysis
20121,"Appellant did not testify in his own behalf, but called his wife, who testified that they had come from Dallas to Grand Saline for a visit on the day in question and that when she last saw appellant that night she “wouldn’t say that he had been drinking or that he had,” that she didn’t know, but that she knew “he wasn’t drunk.”",1,Facts
20210,Appellant did not testify or offer any evidence in his behalf.,1,Facts
20153,"Appellant failed to bring himself under the terms of Art. 666-23a (1), which makes it lawful to transport intoxicants from a place where the sale thereof is legal to a place where the possession thereof is legal.",4,Analysis
20190,"Appellant filed an amended answer October 21, but therein",7,Invalid sentences
20053,Appellant filed no brief on appeal.,1,Facts
20183,"Appellant further asserts that we were in error in holding that the court did not err in failing to respond to his demand that he be shown a certain document, not then in the possession of the witness, but from which he had refreshed his memory at some undisclosed time in the past.",2,Issue
19928,Appellant further contends that the caption of the act amending the statute in question omits mentioning an intent to change the penalty provided for in the body of the act. It is appellant’s position that these contentions advanced by him make the act unconstitutional as being contrary to Art. 3 of Sec.,7,Invalid sentences
20199,"Appellant insists that his verified amended answer, in which he challenged the validity of the bond together with his sworn testimony given on the hearing of the verified motion for new",7,Invalid sentences
20325,"Appellant insists that the evidence is insufficient to sustain the conviction because it was not shown that he induced, enticed or encouraged the minor to go to the place where intoxicating liquor was sold as alleged in the information.",1,Facts
19981,Appellant insists that the trial court erred in admitting in evidence the two nude pictures of the prosecuting witness and his companion because they solved no issue in view of his plea of guilty and were inflammatory and prejudicial.,2,Issue
20024,Appellant lived with his mother about one or one and one-half blocks from where the car was parked.,1,Facts
20155,"Appellant next complains of the trial court’s refusal to require a state’s witness to furnish a copy of what is referred to herein as a “Poop Sheet,” explained as being a written form completed at the time of appellant’s arrest and setting out some of the details of the case, including appellant’s name, the offense with which he was charged, the date of the offense, and facts indicating the commission of the offense for which he was arrested.",2,Issue
20216,Appellant next contends that the confession contained exculpatory statements in that it shows that when Alfred and Ramon Gonzales first entered appellant’s car he was told that he need not know what they were going to do and that the trial,2,Issue
20124,Appellant next contends that the court erred in failing to charge on the law of circumstantial evidence.,2,Issue
20093,Appellant predicates his appeal upon certain informal bills of exception appearing in the statement of facts.,1,Facts
20048,Appellant presents three formal bills of exception in a supplemental transcript.,1,Facts
19936,Appellant relies upon Rotner v.,7,Invalid sentences
20087,"Appellant repudiated that portion of his confession in which he admitted going to her home and also, by his testimony, raised an issue as to the voluntary nature of the confession.",1,Facts
20182,Appellant strenuously argues that reversible error is reflected by the answer of Officer Williams to the question as to why he,7,Invalid sentences
20368,Appellant subpoenaed no witnesses.,1,Facts
20308,"Appellant testified and offered evidence from other witnesses to the effect that he consumed two “martinis” shortly before his arrest, but that he was not intoxicated.",1,Facts
20088,"Appellant testified in substance that he was at his home at the time the rape was committed and called his wife, who corroborated his testimony.",1,Facts
20089,Appellant testified in support of his application for suspension of sentence that he had never been convicted of a felony and called witnesses who attested his good reputation for being a peaceable and law abiding citizen.,1,Facts
20280,"Appellant testified that he consumed five twelve ounce bottles of beer between 8:30 and 11:30 P.M. prior to his arrest, but denied that he was intoxicated.",1,Facts
20324,"Appellant testified that the boy said he was “old enough” to drink, that he looked like a “big boy,” and, had he known the boy was only fourteen, he would not have “sold” him the beer.",1,Facts
20360,Appellant took the stand in his own behalf and testified that he was not drunk; that he had had “three beers” on the occasion in question.,2,Issue
19986,Appellant urges error because of the failure of the trial court to admonish him at the time he entered his plea of guilty as to the consequences of such plea.,2,Issue
19871,"Appellant was convicted in the county court of Shelby County for negligent homicide in the second degree, with punishment assessed at a fine of $150.",2,Issue
20140,"Appellant was convicted in the county court of Smith County of the offense of transporting an alcoholic beverage, to-wit, wine, in a dry area.",1,Facts
20108,"Appellant was convicted in the county court of Van Zandt Countjr for driving a motor vehicle on a public road, while intoxicated.",2,Issue
19923,"Appellant was convicted of the misdemeanor offense of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of his children under eighteen years of age, in violation of Art. 602, V.A.P.C., as amended by Senate Bill 47, Chap.",2,Issue
19874,"Appellant was driving his automobile, at nighttime, on a public highway, from Center toward Logansport, Louisiana, in a northerly direction, and the other car, driven by a Mr. Smith, was coming toward Center in a southerly direction, at the time of the accident.",1,Facts
20215,"Appellant was present at the commission of the offense in the sense that “present” is used in Article 66 and 69, V.A.P.C., and we find the evidence sufficient to sustain the conviction.",5,Conclusion
20146,Appellant was put in the patrol car and was taken by Officer Williams into Tyler to the sheriff’s office.,1,Facts
20047,"Appellant, his wife, and a friend each testified that the beer was bought either for appellant’s own use or for som.e friends for whom a party was to be given.",1,Facts
20293,"Appellant, testifying in his own behalf, admitted the argument with Oscar about the broken window, stated that he asked Oscar and Jimmy Ann to leave, but that Jimmy Ann knocked over his soda water cases and began to shove his candy case when he shot her.",1,Facts
20370,Appellant’s application was made orally.,1,Facts
19912,"Appellant’s companion, who was serving a life sentence for the crime in question, testified fully as to appellant’s participation therein.",1,Facts
20217,Appellant’s confession also states that at the time Alfred and Ramon got out of his car near the service station he knew they intended to rob the station operator and he expected to get his share of the money; therefore the confession as a whole shows that there were no exculpatory statements which would demand uppelant’s requested charge.,5,Conclusion
20209,Appellant’s confession was introduced into evidence by the state which recites that on the date in question he drove his car to the home of Alfred and Ramon Gonzales; that Alfred asked him to take them to a filling station and he replied that he,7,Invalid sentences
20232,"Appellant’s counsel, who the evidence shows was the roomate of the appellant’s in their school days, had argued: “Make no mistake about the fact that you have ruined his life if you find him guilty because he has to go to jail.",1,Facts
20132,Appellant’s last complaint is that the prosecutor went outside the record when he stated that Dr. Cosby released appellant to the officers so that he might be taken to jail.,2,Issue
19921,Appellant’s last complaint relates to argument.,1,Facts
20025,"Appellant’s mother testified that appellant was wearing a black hat on January 3 but was not wearing a hat when he came home about 7 A.M., January 4, bloody and with a cut on his head; that she called an ambulance which took him to the hospital; and that she next saw her son’s black hat a few days later in the sheriff’s office and took it home.",1,Facts
19917,Appellant’s next complaint requires a more thorough discussion of the facts.,1,Facts
20316,Appellant’s sole contention on appeal is that the evidence is insufficient to support the conviction.,2,Issue
20194,"Appellant’s waiver of service of citation, his appearance and participation in the trial on the merits, followed by his denial for the first time in his motion for new trial that he signed the bond, but without stating any excuse or justification for failing to raise such issue before, does not show any error in the refusal of the motion.",4,Analysis
19947,Art. 3 of Section 35 of the Texas Constitution does not prohibit the enactment of a bill making the first offense a misdemeanor and subsequent convictions a felony.,4,Analysis
20328,"Art. 534, V.A.P.C., makes it unlawful for a person by any act to contribute to the delinquency of a minor child under the age of seventeen years.",3,Rule/Law/Holding
19935,"Art. 602-A is identical to Art. 602, except that Art. 602-A makes a subsequent offense a felony, so the question here presented is whether the caption of Senate Bill 47, as passed by the Regular Session of the 56th Legislature, was sufficiently broad to authorize the enactment hereinabove summarized.",2,Issue
19901,"Article 52-87a2, C.C.P., provides that the above named courts shall have and exercise concurrent jurisdiction with each other in all felony cases, and in all matters and proceedings of which the said Criminal District Court of Tarrant County originally had jurisdiction; and either of said judges of said Criminal District Courts may in their discretion, by proper order, transfer any cause that may at any time be pending in his court to the other Criminal District Court.",3,Rule/Law/Holding
19888,"As shown by Judge Woodley’s opinion, it was alleged in the Hubbard case that appellant was driving thirty-five miles an hour in a thirty-mile zone at the time of the collision which resulted in the death of a passenger in the other car.",3,Rule/Law/Holding
19940,"As stated by Judge Christian in the Rotner case, supra:",6,Others
20225,"As stated, we find nothing in the record to authorize the “reasonable deduction” of the prosecutor that appellant had prior to the commission of this offense been confined in jail on other charges.",5,Conclusion
20249,"As the officer stopped the patrol car he was driving along side of the parked car, a man was walking across the street from the direction of the drug store to the car and got in on the driver’s side.",1,Facts
19945,"As to the case at bar, the caption of the act gives notice that the purpose of the proposed enactment was to add a new article, define the offense, fix a penalty, provide for subsequent convictions, and for a conviction for desertion by leaving the state.",3,Rule/Law/Holding
20021,"At approximately 7 A.M. January 4, the Hatcher car with dirt and trash on the front seat was found on a street in Little-field.",1,Facts
20012,"At this time, the temperature was 4 degrees below zero.",1,Facts
20185,Attention is directed to the holdings of this Court in Angle v.,7,Invalid sentences
20010,Beavers also obtained a check belonging to Johnny Jordan who lived in Little-,7,Invalid sentences
20130,"Bill of exception No. 5, which was approved by the court, complains of the following argument:",1,Facts
19937,"Both cases cited by appellant involved the same act and caption —namely, Art. 1316 of the Penal Code, which was “An Act to amend Article 1316, Chapter 1, Title 17, of the Penal Code of 1925; further defining the offense of an attempt to commit arson; and declaring an emergency.”",4,Analysis
20082,"Both statements were introduced in evidence, certain incriminating portions being offered by the state and other portions of an exculpatory nature being offered by the appellant.",1,Facts
19931,"Briefly, Art. 602, as enacted by the Regular Session of the 56th Legislature, defines the offense of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of a wife in necessitous circumstances and the offense by either parent of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of a child or children under eighteen years of age.",3,Rule/Law/Holding
19963,"But, a search of the record fails to reveal anything authorizing a review of such contentions.",1,Facts
20128,"By bill of exception No. 4, appellant complains of that portion of the prosecutor’s argument in which he said:",1,Facts
20283,By brief and oral argument appellant contends that there was fundamental error in regard to the proof regarding the intoximeter test.,2,Issue
20149,"By brief and oral argument, appellant’s very able counsel urges his contentions.",1,Facts
19982,By entering a plea of guilty the accused cannot restrict the right of the state to introduce relevant evidence showing the commission of the offense with which he is charged.,3,Rule/Law/Holding
20151,"By his first bill of exception, appellant contends that the trial court erred in overruling his exceptions and objections to the court’s charge, for the reason that the court failed “to charge the jury relative to the defensive matter and issue in this case,” and further complaint is made of the failure of the court to “instruct the jury relative to all of the issues involved in this case” and “to submit to the jury the defensive issues raised.”",2,Issue
20094,"By Informal Bill of Exception No. V, appellant complains of the court’s action in permitting the prosecutrix’ husband to testify as to what his wife related to him, at the neighbor’s house on the night in question, concerning the attack upon her over appellant’s objection that such was hearsay and not a part of the res gestae.",1,Facts
20228,"By this unsworn statement, the prosecutor got before the jury evidence which was outside the record and extremely harmful to accused.",1,Facts
20068,"Cal., May 18, 1961, the roadways on McClellan Air Force Base in California were held to be highways under the State Statute defining drunken driving.",3,Rule/Law/Holding
20084,"Certain clothing of appellant was introduced in evidence, including a pair of white pants, a white shirt, and a pair of shorts worn by the appellant which, upon being examined by Chemist Charles Smith of the Texas Department of Public Safety, was found to contain seminal stains thereon.",1,Facts
20107,Citing authorities.,6,Others
20133,"Dr. Cosby testified that he treated appellant at the hospital, and Patrolman Johnson testified that he received permission at the hospital to bring appellant to jail.",1,Facts
20292,"Dr. Goodall testified that Jimmy Ann was brought to his hospital on the night in question suffering from gunshot wounds, that he operated on her for three hours, and that she was in a critical condition.",1,Facts
20278,"Dr. Mason, Director of the Dallas City-County Criminal Investigation Laboratory, testified without objection that an analysis run at the Laboratory revealed that intoximeter test No. 443, identified also by information on the slip sealing it with the name of appellant and of Officers Holcomb, Jackson and Knowles, showed .208 percent alcohol concentration in the blood.",1,Facts
20351,"Driving while intoxicated upon a public highway is the offense, with punishment assessed at a fine of $50 and three days’ confinement in jail.",2,Issue
20112,E. Bailey (shown to be no relation to appellant) testified that he was riding with Police Chief Pat Heddin on the night in question and that when they drove out the Alba Road they “found a car turned over in the ditch and a man lying about eight or ten feet from it.”,1,Facts
20139,E. Bailey did communicate that information to the officer.’ ”,7,Invalid sentences
20137,"E. Bailey, that the Defendant before he was arrested told him that there was no one in the car with him at the time of the collision and that M.",1,Facts
20138,"E. Bailey, the witness, communicated this fact to Pat Heddin, the officer, and that it was undisputed that M.",7,Invalid sentences
20359,E. Darland and his wife testified that they observed appellant after the accident and that it was their opinion that he was intoxicated.,7,Invalid sentences
20354,"E. Darland, whose wife and baby were the other occupants of the car.",7,Invalid sentences
20320,"Edward Sandies, the minor named in the information, a boy 14-years of age, testified that, on the night in question, he went to the place to buy a bottle of beer; that, when he arrived, he gave appellant a quarter and appellant brought him a bottle of beer.",1,Facts
20038,"Except for the opening sentence, the charge on circumstantial evidence is identical with that found in 1 Branch 2d 395, Sec.",4,Analysis
20366,"Finally, appellant complains that the evidence was not sufficient to support the verdict.",2,Issue
20179,"Finally, we conclude that had the search resulting in the finding of the wine been unauthorized it was incumbent upon appellant to have objected to the evidence when it was offered —that is, to the introduction of the fifteen cases of wine.",5,Conclusion
20374,"Finding no reversible error, the judgment of the trial court is affirmed.",5,Conclusion
20252,"Finding the door facing the street where he had seen the man walking had been pried open, the officer pursued and overtook the automobile, notifying the police dispatcher.",1,Facts
20101,"Finding the evidence sufficient to support the conviction, and no reversible error appearing, the judgment is affirmed.",5,Conclusion
20180,"Finding the evidence sufficient to sustain the jury’s verdict, and finding no reversible error, the judgment is affirmed.",5,Conclusion
20034,"Following the admission of the above testimony of the sheriff, the state called Mrs. Thomas, appellant’s mother, and she testified that the appellant was wearing a black hat on January 3 but was not wearing a hat when he came home about 7 A.M. January 4 and she next saw her son’s black hat a few days later in the sheriff’s office and took it home.",4,Analysis
20230,"For the error pointed out, the judgment is reversed and the cause is remanded.",5,Conclusion
20037,"From an examination of the court’s charge as given, appellant’s objections thereto cannot be sustained.",5,Conclusion
20178,"Furthermore, appellant admitted possession of the wine, by his own testimony.",4,Analysis
19918,He alleges that the court erred in admitting the oral confession of appellant which led to a discovery of the body of the deceased.,2,Issue
19896,"He entered into such appearance bond with Toby Goldsmith and Phil Becker as sureties, conditioned that Daniels make his personal appearance instanter before Criminal District Court of",7,Invalid sentences
20279,"He further testified that any individual having a concentration of alcohol in excess of .15 percent would be intoxicated, and that this had been lowered to .10 percent by more recent study and tests.",1,Facts
19967,"He further testified that at appelant’s request, he and the other boys removed their clothes and the appellant took pictures of them m the nude, and while testifying, he identified two of the pictures of himself and the other boy which were later introduced in evidence during the cross-examination of the appellant.",1,Facts
20322,"He further testified that, on such occasion, appellant was working at the place “taking or",7,Invalid sentences
20113,"He identified appellant as the man, and stated that, upon being asked if anyone was with him, appellant replied, “I was by myself.”",1,Facts
20294,"He stated, “I was intending to try to stop her from tearing up the place.",1,Facts
20111,"He testified that he searched the immediate area and found no other person, and that he remained at the scene until the ambulance came for appellant.",1,Facts
20291,"He testified that he, was not armed and made no effort to injure appellant.",1,Facts
20116,"Highway patrolman Tidwell testified that he went to the scene and found that an automobile had turned over “more than one time” and that he then went to the hospital, where he saw appellant.",1,Facts
19880,"Highway patrolman Vinyard testified, without objection, that in making an investigation he was able to judge the speed of the two vehicles at the time of the accident, his opinion being that appellant’s car was traveling at about sixty miles per hour but that he doubted that the car in which the deceased was riding was moving at any appreciable speed.",2,Issue
20281,His companion during those hours corroborated him.,1,Facts
20109,His punishment was assessed at a fine of $100 and confinement in jail for thirty days.,1,Facts
20032,"However, the record does not show that the appellant was prejudiced by the service of the next juror on the list.",1,Facts
20259,I agree to the affirmance of the conviction but see no necessity in overruling Giacona v.,7,Invalid sentences
19976,I also on this same night had a small plastic tube which I inserted in * * * of Mike and then I pulled it out.,1,Facts
19977,I don’t remember but I could have been playing with my peter also that night.,1,Facts
20224,I have been overruled on that.”,1,Facts
19972,I played with Mike and Pat’s peters but I don’t believe that I bothered David that night.,1,Facts
20245,I would affirm the conviction.,5,Conclusion
19973,I would put my hands on Mike’s and Pat’s peters and rub them and after awhile they would get hard.,1,Facts
20271,If either request was to be allowed it should have been that of defense counsel made before the lists showing the peremptory challenges had been compared.,1,Facts
20235,"If in fact the appellant had served one or more jail terms, it is apparent that the jury would have been misled by the argument that the jury would ruin his life if they convicted him because he would have to go to jail.",4,Analysis
20057,"If not, the conviction must be reversed for insufficient evidence.",1,Facts
20238,"If the objection to argument of state’s counsel is before us at all, it is by informal bill of exception under Art. 759a, Sec.",3,Rule/Law/Holding
19919,"Immediately upon their arrest, appellant and his companion McDade were taken to the courthouse, were placed in separate rooms, and were questioned by different teams of officers.",1,Facts
19996,"In addition to being admissible to show lascivious intent, the two exhibits were admissible as part of the res gestae.",4,Analysis
19952,"In changing the penalty, the bill went beyond the express limitation of its caption, and, under section 85 of article 3 of our Constitution and authorities, this destroyed its effectiveness as a law.”",4,Analysis
20177,"In disposing of the last contention made by appellant, being that the wine was found as a result of an unauthorized search, we think that the officers had probable cause to search appellant’s pickup truck.",4,Analysis
19946,"In enacting the article under which appellant was tried, the 56th Legislature did nothing more than carry out its purpose as announced in the caption of the act.",4,Analysis
19944,"In Garcia, the amendatory act made a felony",7,Invalid sentences
20221,"In his argument to the jury, appellant’s counsel urged them to acquit appellant because if they convicted him it would mean that he had to go to jail and that such fact would ruin his life.",4,Analysis
20222,"In his closing argument, the prosecutor said, “It’s a reasonable deduction, since he went into this, that this isn’t the first time this man has been in jail.”",1,Facts
20365,"In his motion for new trial, appellant complains of the court’s action is not granting him a continuance and in overruling his motion to hear the testimony of the witnesses for the state and then adjourn the trial of the case until the defense witnesses could be present in court.",2,Issue
20192,"In his motion for new trial, the appellant for the first time alleges that he did not sign the bond and upon the hearing thereon, he testified that he did not sign the bond, but would have authorized it if he had been called as he had done before.",2,Issue
19994,In his motion for rehearing appellant strenuously and ably insists that this court erred in holding state’s exhibits No. 1 and No. 2 admissible as bearing on the lascivious intent of the appellant.,2,Issue
20198,"In his motion for rehearing, appellant insists that we were in error in holding that the issue of his execution of the bond in question was not raised by a plea of non est factum.",2,Issue
20302,"In order to be considered by this court, a statement of facts must be agreed to by counsel for the state and appellant or approved by the trial judge.",3,Rule/Law/Holding
19957,"In the absence of a statement of facts, nothing is presented for review.",1,Facts
20165,"In the absence of a timely objection to the reading of a document to the jury, the parol and best-evidence rules have no application.",4,Analysis
20313,"In the absence of any showing of injury the error, if any, is not ground for reversal.",5,Conclusion
20284,"In the absence of objection to the admission of such evidence, there is nothing before us in this regard.",1,Facts
19916,"In the absence of the jury on the issue of probable cause, the court heard testimony from the officers concerning reports they had received about the Gandy truck having been abandoned in the residential section of Big Spring many miles away from its usual route; about the fact that Gandy did not employ colored drivers, but that two colored men were seen walking away from the truck as it was parked; about two colored men soon there",1,Facts
20018,"In the car, a check and a broken whisky bottle were found; there was blood on the windshield and dash and a man’s black hat was found nearby.",1,Facts
20260,"In the case at bar, the person of appellant was not searched and so the rule announced in Giacona has no application.",1,Facts
20083,"In the first statement, appellant admitted going on the two occasions to the service station where the prosecutrix’ husband was employed on the night in question but, in effect, denied going",1,Facts
20081,"In the investigation which ensued, appellant was questioned by the officers and, during the interrogation, made and signed two written statements.",1,Facts
20220,"In view of our disposition of this case, a recitation of the facts will not be deemed necessary other than to observe that there is no evidence in the record that appellant had ever before been convicted of any offense.",1,Facts
20004,"In view of the authorities heretofore cited, we hold that the relator is entitled to be discharged.",3,Rule/Law/Holding
20265,It certifies that the court refused to permit the defendant to change one of his peremptory challenges and strike the name of Mrs. Hardinger instead of another juror he had struck by mistake.,2,Issue
20254,"It is contended that the arrest of appellant was unlawful, and that the search of the automobile as an incident to such unlawful arrest was unlawful and the evidence obtained thereby was inadmissible under Art. 727a V.A.C.C.P.",2,Issue
19915,It is first contended that the court erred in permitting the introduction of the large sum of money found on appellant’s person following his arrest on the grounds that such arrest was illegal.,2,Issue
20267,"It is insisted that it was within the discretion of the court to refuse counsel’s request, and that no abuse of discretion is shown.",1,Facts
20131,"It is obvious from the argument set forth above that Officer Heddin, as well as appellant, might have disputed the testimony of the witness Bailey.",1,Facts
20164,It is to be noted that all this testimony was read into the record without objection.,1,Facts
20349,It is well settled that a conviction for theft by false pretext can be had upon such an indictment.,1,Facts
20240,"It provides in part that where by the argument complained of some new fact is thereby injected into the case the trial court, by qualification or otherwise, may require the bill of exception to reflect any reason whereby the argument complained of would not be error.",3,Rule/Law/Holding
20148,"It was appellant’s testimony that he had been to Kilgore, where he purchased the wine in question for the consumption of his farm hands, and that, when stopped by the officers, he was going back to his home in Tyler, Smith County.",1,Facts
20078,It was shown that appellant owned and operated a 1955 Chevrolet blue and white automobile with twin mirrors on the fenders and dual exhaust pipes.,1,Facts
