id,text,label_id,label_text
21735,"After the motion for mistrial was overruled, the prosecutor continued, “You are not going to degrade him and you’re not going to ruin his life.",1,Facts
21511,"All the cases cited by the appellant deal with photographs taken by others, not by the",7,Invalid sentences
21532,An officer delivered the check found in the Oldsmobile to Johnny Jordan in the sheriff’s office in Littlefield.,1,Facts
21518,"And the said defendant, John Leonard Lee, having on the 26th day of February, A.",7,Invalid sentences
21700,Another person whose name appeared on the bond as surety was discharged from liability by the court upon the trial.,1,Facts
21672,Any harm that was done was cured by the sub,7,Invalid sentences
21874,Appellant adduced no testimony other than his own.,1,Facts
21850,Appellant again urges his contention that the evidence is insufficient to support the conviction.,2,Issue
21598,Appellant also denied that the cigarette lighter and pencil found in her home belonged to him.,1,Facts
21562,Appellant also filed what he termed an “Exception Record.”,1,Facts
21423,"Appellant and his companion made both oral and written confessions, but appellant’s written confession was not introduced in evidence.",1,Facts
21681,"Appellant complains of the identification of the fifteen cases of wine, of the testimony as to the label, “Gypsy Rose,” on the bottles of wine, and of the making of the search, complaining that the wine was found as a result of an unauthorized search.",2,Issue
21545,"Appellant complains of the sheriff’s testimony that he gave the black hat found near the overturned Oldsmobile to “Mrs. Thomas, the boy’s mother, she came after it” over his objection that there was no evidence that it belonged to him.",2,Issue
21838,"Appellant concedes that, in charging the offense, such allegation was unnecessary but insists that, since the allegation was made, it became a descriptive averment in the State’s pleading which the State was required to prove under the rule stated in Ewing v.",7,Invalid sentences
21439,"Appellant contends that Art. 602, supra, under which he was tried and convicted, is unconstitutional because said article, as enacted by the Regular Session of the 56th Legislature, contains more than one subject —his contention being that the definition of acts which constitute a misdemeanor and the definition of acts which constitute a felony cover more than one subject.",2,Issue
21724,Appellant contends that the evidence is insufficient to sustain his conviction as a principal to the murder.,2,Issue
21673,Appellant contends that the state failed to prove that Smith County was a dry area and that the trial court erred in overruling his motion for an instructed verdict of “not guilty.”,2,Issue
21670,"Appellant contends that the trial court erred in overruling the objection to the testimony of the state’s witness Jernigan, to the effect that Smith County was a dry area.",2,Issue
21541,"Appellant contends that the trial court erred in refusing his motion-for a mistrial when it was discovered, after both sides had made their challenges but before the names of the jurors were called and they were empaneled, that one of the jurors selected was a member of the grand jury that returned the indictment against the appellant.",2,Issue
21881,"Appellant did not comply with the terms of Art. 540, V.A.C.C.P., which provides for the continuance of criminal actions on the written application of the state or of the defendant upon sufficient cause shown, which cause shall be fully set forth in the application.",3,Rule/Law/Holding
21633,"Appellant did not testify in his own behalf, but called his wife, who testified that they had come from Dallas to Grand Saline for a visit on the day in question and that when she last saw appellant that night she “wouldn’t say that he had been drinking or that he had,” that she didn’t know, but that she knew “he wasn’t drunk.”",1,Facts
21722,Appellant did not testify or offer any evidence in his behalf.,1,Facts
21665,"Appellant failed to bring himself under the terms of Art. 666-23a (1), which makes it lawful to transport intoxicants from a place where the sale thereof is legal to a place where the possession thereof is legal.",3,Rule/Law/Holding
21702,"Appellant filed an amended answer October 21, but therein",7,Invalid sentences
21565,Appellant filed no brief on appeal.,1,Facts
21695,"Appellant further asserts that we were in error in holding that the court did not err in failing to respond to his demand that he be shown a certain document, not then in the possession of the witness, but from which he had refreshed his memory at some undisclosed time in the past.",2,Issue
21440,Appellant further contends that the caption of the act amending the statute in question omits mentioning an intent to change the penalty provided for in the body of the act. It is appellant’s position that these contentions advanced by him make the act unconstitutional as being contrary to Art. 3 of Sec.,2,Issue
21711,"Appellant insists that his verified amended answer, in which he challenged the validity of the bond together with his sworn testimony given on the hearing of the verified motion for new",7,Invalid sentences
21837,"Appellant insists that the evidence is insufficient to sustain the conviction because it was not shown that he induced, enticed or encouraged the minor to go to the place where intoxicating liquor was sold as alleged in the information.",2,Issue
21493,Appellant insists that the trial court erred in admitting in evidence the two nude pictures of the prosecuting witness and his companion because they solved no issue in view of his plea of guilty and were inflammatory and prejudicial.,2,Issue
21536,Appellant lived with his mother about one or one and one-half blocks from where the car was parked.,1,Facts
21667,"Appellant next complains of the trial court’s refusal to require a state’s witness to furnish a copy of what is referred to herein as a “Poop Sheet,” explained as being a written form completed at the time of appellant’s arrest and setting out some of the details of the case, including appellant’s name, the offense with which he was charged, the date of the offense, and facts indicating the commission of the offense for which he was arrested.",2,Issue
21728,Appellant next contends that the confession contained exculpatory statements in that it shows that when Alfred and Ramon Gonzales first entered appellant’s car he was told that he need not know what they were going to do and that the trial,2,Issue
21636,Appellant next contends that the court erred in failing to charge on the law of circumstantial evidence.,2,Issue
21605,Appellant predicates his appeal upon certain informal bills of exception appearing in the statement of facts.,1,Facts
21560,Appellant presents three formal bills of exception in a supplemental transcript.,1,Facts
21448,Appellant relies upon Rotner v.,7,Invalid sentences
21599,"Appellant repudiated that portion of his confession in which he admitted going to her home and also, by his testimony, raised an issue as to the voluntary nature of the confession.",1,Facts
21694,Appellant strenuously argues that reversible error is reflected by the answer of Officer Williams to the question as to why he,7,Invalid sentences
21880,Appellant subpoenaed no witnesses.,1,Facts
21820,"Appellant testified and offered evidence from other witnesses to the effect that he consumed two “martinis” shortly before his arrest, but that he was not intoxicated.",1,Facts
21600,"Appellant testified in substance that he was at his home at the time the rape was committed and called his wife, who corroborated his testimony.",1,Facts
21601,Appellant testified in support of his application for suspension of sentence that he had never been convicted of a felony and called witnesses who attested his good reputation for being a peaceable and law abiding citizen.,1,Facts
21792,"Appellant testified that he consumed five twelve ounce bottles of beer between 8:30 and 11:30 P.M. prior to his arrest, but denied that he was intoxicated.",1,Facts
21836,"Appellant testified that the boy said he was “old enough” to drink, that he looked like a “big boy,” and, had he known the boy was only fourteen, he would not have “sold” him the beer.",1,Facts
21872,Appellant took the stand in his own behalf and testified that he was not drunk; that he had had “three beers” on the occasion in question.,1,Facts
21498,Appellant urges error because of the failure of the trial court to admonish him at the time he entered his plea of guilty as to the consequences of such plea.,2,Issue
21383,"Appellant was convicted in the county court of Shelby County for negligent homicide in the second degree, with punishment assessed at a fine of $150.",2,Issue
21652,"Appellant was convicted in the county court of Smith County of the offense of transporting an alcoholic beverage, to-wit, wine, in a dry area.",2,Issue
21620,"Appellant was convicted in the county court of Van Zandt Countjr for driving a motor vehicle on a public road, while intoxicated.",1,Facts
21435,"Appellant was convicted of the misdemeanor offense of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of his children under eighteen years of age, in violation of Art. 602, V.A.P.C., as amended by Senate Bill 47, Chap.",3,Rule/Law/Holding
21386,"Appellant was driving his automobile, at nighttime, on a public highway, from Center toward Logansport, Louisiana, in a northerly direction, and the other car, driven by a Mr. Smith, was coming toward Center in a southerly direction, at the time of the accident.",1,Facts
21727,"Appellant was present at the commission of the offense in the sense that “present” is used in Article 66 and 69, V.A.P.C., and we find the evidence sufficient to sustain the conviction.",3,Rule/Law/Holding
21658,Appellant was put in the patrol car and was taken by Officer Williams into Tyler to the sheriff’s office.,1,Facts
21559,"Appellant, his wife, and a friend each testified that the beer was bought either for appellant’s own use or for som.e friends for whom a party was to be given.",1,Facts
21805,"Appellant, testifying in his own behalf, admitted the argument with Oscar about the broken window, stated that he asked Oscar and Jimmy Ann to leave, but that Jimmy Ann knocked over his soda water cases and began to shove his candy case when he shot her.",1,Facts
21882,Appellant’s application was made orally.,1,Facts
21424,"Appellant’s companion, who was serving a life sentence for the crime in question, testified fully as to appellant’s participation therein.",1,Facts
21729,Appellant’s confession also states that at the time Alfred and Ramon got out of his car near the service station he knew they intended to rob the station operator and he expected to get his share of the money; therefore the confession as a whole shows that there were no exculpatory statements which would demand uppelant’s requested charge.,4,Analysis
21721,Appellant’s confession was introduced into evidence by the state which recites that on the date in question he drove his car to the home of Alfred and Ramon Gonzales; that Alfred asked him to take them to a filling station and he replied that he,1,Facts
21744,"Appellant’s counsel, who the evidence shows was the roomate of the appellant’s in their school days, had argued: “Make no mistake about the fact that you have ruined his life if you find him guilty because he has to go to jail.",1,Facts
21644,Appellant’s last complaint is that the prosecutor went outside the record when he stated that Dr. Cosby released appellant to the officers so that he might be taken to jail.,2,Issue
21433,Appellant’s last complaint relates to argument.,6,Others
21537,"Appellant’s mother testified that appellant was wearing a black hat on January 3 but was not wearing a hat when he came home about 7 A.M., January 4, bloody and with a cut on his head; that she called an ambulance which took him to the hospital; and that she next saw her son’s black hat a few days later in the sheriff’s office and took it home.",1,Facts
21429,Appellant’s next complaint requires a more thorough discussion of the facts.,6,Others
21828,Appellant’s sole contention on appeal is that the evidence is insufficient to support the conviction.,2,Issue
21706,"Appellant’s waiver of service of citation, his appearance and participation in the trial on the merits, followed by his denial for the first time in his motion for new trial that he signed the bond, but without stating any excuse or justification for failing to raise such issue before, does not show any error in the refusal of the motion.",4,Analysis
21459,Art. 3 of Section 35 of the Texas Constitution does not prohibit the enactment of a bill making the first offense a misdemeanor and subsequent convictions a felony.,3,Rule/Law/Holding
21840,"Art. 534, V.A.P.C., makes it unlawful for a person by any act to contribute to the delinquency of a minor child under the age of seventeen years.",7,Invalid sentences
21447,"Art. 602-A is identical to Art. 602, except that Art. 602-A makes a subsequent offense a felony, so the question here presented is whether the caption of Senate Bill 47, as passed by the Regular Session of the 56th Legislature, was sufficiently broad to authorize the enactment hereinabove summarized.",3,Rule/Law/Holding
21413,"Article 52-87a2, C.C.P., provides that the above named courts shall have and exercise concurrent jurisdiction with each other in all felony cases, and in all matters and proceedings of which the said Criminal District Court of Tarrant County originally had jurisdiction; and either of said judges of said Criminal District Courts may in their discretion, by proper order, transfer any cause that may at any time be pending in his court to the other Criminal District Court.",3,Rule/Law/Holding
21400,"As shown by Judge Woodley’s opinion, it was alleged in the Hubbard case that appellant was driving thirty-five miles an hour in a thirty-mile zone at the time of the collision which resulted in the death of a passenger in the other car.",4,Analysis
21452,"As stated by Judge Christian in the Rotner case, supra:",7,Invalid sentences
21737,"As stated, we find nothing in the record to authorize the “reasonable deduction” of the prosecutor that appellant had prior to the commission of this offense been confined in jail on other charges.",4,Analysis
21761,"As the officer stopped the patrol car he was driving along side of the parked car, a man was walking across the street from the direction of the drug store to the car and got in on the driver’s side.",1,Facts
21457,"As to the case at bar, the caption of the act gives notice that the purpose of the proposed enactment was to add a new article, define the offense, fix a penalty, provide for subsequent convictions, and for a conviction for desertion by leaving the state.",3,Rule/Law/Holding
21533,"At approximately 7 A.M. January 4, the Hatcher car with dirt and trash on the front seat was found on a street in Little-field.",1,Facts
21524,"At this time, the temperature was 4 degrees below zero.",1,Facts
21697,Attention is directed to the holdings of this Court in Angle v.,7,Invalid sentences
21522,Beavers also obtained a check belonging to Johnny Jordan who lived in Little-,7,Invalid sentences
21642,"Bill of exception No. 5, which was approved by the court, complains of the following argument:",7,Invalid sentences
21449,"Both cases cited by appellant involved the same act and caption —namely, Art. 1316 of the Penal Code, which was “An Act to amend Article 1316, Chapter 1, Title 17, of the Penal Code of 1925; further defining the offense of an attempt to commit arson; and declaring an emergency.”",3,Rule/Law/Holding
21594,"Both statements were introduced in evidence, certain incriminating portions being offered by the state and other portions of an exculpatory nature being offered by the appellant.",1,Facts
21443,"Briefly, Art. 602, as enacted by the Regular Session of the 56th Legislature, defines the offense of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of a wife in necessitous circumstances and the offense by either parent of wilfully deserting, neglecting, or refusing to provide for the support and maintenance of a child or children under eighteen years of age.",3,Rule/Law/Holding
21475,"But, a search of the record fails to reveal anything authorizing a review of such contentions.",4,Analysis
21640,"By bill of exception No. 4, appellant complains of that portion of the prosecutor’s argument in which he said:",7,Invalid sentences
21795,By brief and oral argument appellant contends that there was fundamental error in regard to the proof regarding the intoximeter test.,2,Issue
21661,"By brief and oral argument, appellant’s very able counsel urges his contentions.",1,Facts
21494,By entering a plea of guilty the accused cannot restrict the right of the state to introduce relevant evidence showing the commission of the offense with which he is charged.,3,Rule/Law/Holding
21663,"By his first bill of exception, appellant contends that the trial court erred in overruling his exceptions and objections to the court’s charge, for the reason that the court failed “to charge the jury relative to the defensive matter and issue in this case,” and further complaint is made of the failure of the court to “instruct the jury relative to all of the issues involved in this case” and “to submit to the jury the defensive issues raised.”",2,Issue
21606,"By Informal Bill of Exception No. V, appellant complains of the court’s action in permitting the prosecutrix’ husband to testify as to what his wife related to him, at the neighbor’s house on the night in question, concerning the attack upon her over appellant’s objection that such was hearsay and not a part of the res gestae.",2,Issue
21740,"By this unsworn statement, the prosecutor got before the jury evidence which was outside the record and extremely harmful to accused.",4,Analysis
21580,"Cal., May 18, 1961, the roadways on McClellan Air Force Base in California were held to be highways under the State Statute defining drunken driving.",7,Invalid sentences
21596,"Certain clothing of appellant was introduced in evidence, including a pair of white pants, a white shirt, and a pair of shorts worn by the appellant which, upon being examined by Chemist Charles Smith of the Texas Department of Public Safety, was found to contain seminal stains thereon.",1,Facts
21619,Citing authorities.,7,Invalid sentences
21645,"Dr. Cosby testified that he treated appellant at the hospital, and Patrolman Johnson testified that he received permission at the hospital to bring appellant to jail.",1,Facts
21804,"Dr. Goodall testified that Jimmy Ann was brought to his hospital on the night in question suffering from gunshot wounds, that he operated on her for three hours, and that she was in a critical condition.",1,Facts
21790,"Dr. Mason, Director of the Dallas City-County Criminal Investigation Laboratory, testified without objection that an analysis run at the Laboratory revealed that intoximeter test No. 443, identified also by information on the slip sealing it with the name of appellant and of Officers Holcomb, Jackson and Knowles, showed .208 percent alcohol concentration in the blood.",1,Facts
21863,"Driving while intoxicated upon a public highway is the offense, with punishment assessed at a fine of $50 and three days’ confinement in jail.",2,Issue
21624,E. Bailey (shown to be no relation to appellant) testified that he was riding with Police Chief Pat Heddin on the night in question and that when they drove out the Alba Road they “found a car turned over in the ditch and a man lying about eight or ten feet from it.”,1,Facts
21651,E. Bailey did communicate that information to the officer.’ ”,1,Facts
21649,"E. Bailey, that the Defendant before he was arrested told him that there was no one in the car with him at the time of the collision and that M.",7,Invalid sentences
21650,"E. Bailey, the witness, communicated this fact to Pat Heddin, the officer, and that it was undisputed that M.",7,Invalid sentences
21871,E. Darland and his wife testified that they observed appellant after the accident and that it was their opinion that he was intoxicated.,1,Facts
21866,"E. Darland, whose wife and baby were the other occupants of the car.",1,Facts
21832,"Edward Sandies, the minor named in the information, a boy 14-years of age, testified that, on the night in question, he went to the place to buy a bottle of beer; that, when he arrived, he gave appellant a quarter and appellant brought him a bottle of beer.",1,Facts
21550,"Except for the opening sentence, the charge on circumstantial evidence is identical with that found in 1 Branch 2d 395, Sec.",3,Rule/Law/Holding
21878,"Finally, appellant complains that the evidence was not sufficient to support the verdict.",2,Issue
21691,"Finally, we conclude that had the search resulting in the finding of the wine been unauthorized it was incumbent upon appellant to have objected to the evidence when it was offered —that is, to the introduction of the fifteen cases of wine.",5,Conclusion
21886,"Finding no reversible error, the judgment of the trial court is affirmed.",5,Conclusion
21764,"Finding the door facing the street where he had seen the man walking had been pried open, the officer pursued and overtook the automobile, notifying the police dispatcher.",1,Facts
21613,"Finding the evidence sufficient to support the conviction, and no reversible error appearing, the judgment is affirmed.",5,Conclusion
21692,"Finding the evidence sufficient to sustain the jury’s verdict, and finding no reversible error, the judgment is affirmed.",5,Conclusion
21546,"Following the admission of the above testimony of the sheriff, the state called Mrs. Thomas, appellant’s mother, and she testified that the appellant was wearing a black hat on January 3 but was not wearing a hat when he came home about 7 A.M. January 4 and she next saw her son’s black hat a few days later in the sheriff’s office and took it home.",1,Facts
21742,"For the error pointed out, the judgment is reversed and the cause is remanded.",5,Conclusion
21549,"From an examination of the court’s charge as given, appellant’s objections thereto cannot be sustained.",4,Analysis
21690,"Furthermore, appellant admitted possession of the wine, by his own testimony.",1,Facts
21430,He alleges that the court erred in admitting the oral confession of appellant which led to a discovery of the body of the deceased.,2,Issue
21408,"He entered into such appearance bond with Toby Goldsmith and Phil Becker as sureties, conditioned that Daniels make his personal appearance instanter before Criminal District Court of",7,Invalid sentences
21791,"He further testified that any individual having a concentration of alcohol in excess of .15 percent would be intoxicated, and that this had been lowered to .10 percent by more recent study and tests.",1,Facts
21479,"He further testified that at appelant’s request, he and the other boys removed their clothes and the appellant took pictures of them m the nude, and while testifying, he identified two of the pictures of himself and the other boy which were later introduced in evidence during the cross-examination of the appellant.",1,Facts
21834,"He further testified that, on such occasion, appellant was working at the place “taking or",7,Invalid sentences
21625,"He identified appellant as the man, and stated that, upon being asked if anyone was with him, appellant replied, “I was by myself.”",1,Facts
21806,"He stated, “I was intending to try to stop her from tearing up the place.",1,Facts
21623,"He testified that he searched the immediate area and found no other person, and that he remained at the scene until the ambulance came for appellant.",1,Facts
21803,"He testified that he, was not armed and made no effort to injure appellant.",1,Facts
21628,"Highway patrolman Tidwell testified that he went to the scene and found that an automobile had turned over “more than one time” and that he then went to the hospital, where he saw appellant.",1,Facts
21392,"Highway patrolman Vinyard testified, without objection, that in making an investigation he was able to judge the speed of the two vehicles at the time of the accident, his opinion being that appellant’s car was traveling at about sixty miles per hour but that he doubted that the car in which the deceased was riding was moving at any appreciable speed.",1,Facts
21793,His companion during those hours corroborated him.,1,Facts
21621,His punishment was assessed at a fine of $100 and confinement in jail for thirty days.,1,Facts
21544,"However, the record does not show that the appellant was prejudiced by the service of the next juror on the list.",1,Facts
21771,I agree to the affirmance of the conviction but see no necessity in overruling Giacona v.,7,Invalid sentences
21488,I also on this same night had a small plastic tube which I inserted in * * * of Mike and then I pulled it out.,1,Facts
21489,I don’t remember but I could have been playing with my peter also that night.,1,Facts
21736,I have been overruled on that.”,1,Facts
21484,I played with Mike and Pat’s peters but I don’t believe that I bothered David that night.,1,Facts
21757,I would affirm the conviction.,1,Facts
21485,I would put my hands on Mike’s and Pat’s peters and rub them and after awhile they would get hard.,1,Facts
21783,If either request was to be allowed it should have been that of defense counsel made before the lists showing the peremptory challenges had been compared.,4,Analysis
21747,"If in fact the appellant had served one or more jail terms, it is apparent that the jury would have been misled by the argument that the jury would ruin his life if they convicted him because he would have to go to jail.",4,Analysis
21569,"If not, the conviction must be reversed for insufficient evidence.",2,Issue
21750,"If the objection to argument of state’s counsel is before us at all, it is by informal bill of exception under Art. 759a, Sec.",7,Invalid sentences
21431,"Immediately upon their arrest, appellant and his companion McDade were taken to the courthouse, were placed in separate rooms, and were questioned by different teams of officers.",1,Facts
21508,"In addition to being admissible to show lascivious intent, the two exhibits were admissible as part of the res gestae.",1,Facts
21464,"In changing the penalty, the bill went beyond the express limitation of its caption, and, under section 85 of article 3 of our Constitution and authorities, this destroyed its effectiveness as a law.”",3,Rule/Law/Holding
21689,"In disposing of the last contention made by appellant, being that the wine was found as a result of an unauthorized search, we think that the officers had probable cause to search appellant’s pickup truck.",4,Analysis
21458,"In enacting the article under which appellant was tried, the 56th Legislature did nothing more than carry out its purpose as announced in the caption of the act.",3,Rule/Law/Holding
21456,"In Garcia, the amendatory act made a felony",7,Invalid sentences
21733,"In his argument to the jury, appellant’s counsel urged them to acquit appellant because if they convicted him it would mean that he had to go to jail and that such fact would ruin his life.",1,Facts
21734,"In his closing argument, the prosecutor said, “It’s a reasonable deduction, since he went into this, that this isn’t the first time this man has been in jail.”",1,Facts
21877,"In his motion for new trial, appellant complains of the court’s action is not granting him a continuance and in overruling his motion to hear the testimony of the witnesses for the state and then adjourn the trial of the case until the defense witnesses could be present in court.",2,Issue
21704,"In his motion for new trial, the appellant for the first time alleges that he did not sign the bond and upon the hearing thereon, he testified that he did not sign the bond, but would have authorized it if he had been called as he had done before.",1,Facts
21506,In his motion for rehearing appellant strenuously and ably insists that this court erred in holding state’s exhibits No. 1 and No. 2 admissible as bearing on the lascivious intent of the appellant.,2,Issue
21710,"In his motion for rehearing, appellant insists that we were in error in holding that the issue of his execution of the bond in question was not raised by a plea of non est factum.",2,Issue
21814,"In order to be considered by this court, a statement of facts must be agreed to by counsel for the state and appellant or approved by the trial judge.",3,Rule/Law/Holding
21469,"In the absence of a statement of facts, nothing is presented for review.",4,Analysis
21677,"In the absence of a timely objection to the reading of a document to the jury, the parol and best-evidence rules have no application.",3,Rule/Law/Holding
21825,"In the absence of any showing of injury the error, if any, is not ground for reversal.",4,Analysis
21796,"In the absence of objection to the admission of such evidence, there is nothing before us in this regard.",4,Analysis
21428,"In the absence of the jury on the issue of probable cause, the court heard testimony from the officers concerning reports they had received about the Gandy truck having been abandoned in the residential section of Big Spring many miles away from its usual route; about the fact that Gandy did not employ colored drivers, but that two colored men were seen walking away from the truck as it was parked; about two colored men soon there",7,Invalid sentences
21530,"In the car, a check and a broken whisky bottle were found; there was blood on the windshield and dash and a man’s black hat was found nearby.",1,Facts
21772,"In the case at bar, the person of appellant was not searched and so the rule announced in Giacona has no application.",3,Rule/Law/Holding
21595,"In the first statement, appellant admitted going on the two occasions to the service station where the prosecutrix’ husband was employed on the night in question but, in effect, denied going",1,Facts
21593,"In the investigation which ensued, appellant was questioned by the officers and, during the interrogation, made and signed two written statements.",1,Facts
21732,"In view of our disposition of this case, a recitation of the facts will not be deemed necessary other than to observe that there is no evidence in the record that appellant had ever before been convicted of any offense.",6,Others
21516,"In view of the authorities heretofore cited, we hold that the relator is entitled to be discharged.",5,Conclusion
21777,It certifies that the court refused to permit the defendant to change one of his peremptory challenges and strike the name of Mrs. Hardinger instead of another juror he had struck by mistake.,1,Facts
21766,"It is contended that the arrest of appellant was unlawful, and that the search of the automobile as an incident to such unlawful arrest was unlawful and the evidence obtained thereby was inadmissible under Art. 727a V.A.C.C.P.",2,Issue
21427,It is first contended that the court erred in permitting the introduction of the large sum of money found on appellant’s person following his arrest on the grounds that such arrest was illegal.,2,Issue
21779,"It is insisted that it was within the discretion of the court to refuse counsel’s request, and that no abuse of discretion is shown.",4,Analysis
21643,"It is obvious from the argument set forth above that Officer Heddin, as well as appellant, might have disputed the testimony of the witness Bailey.",4,Analysis
21676,It is to be noted that all this testimony was read into the record without objection.,1,Facts
21861,It is well settled that a conviction for theft by false pretext can be had upon such an indictment.,4,Analysis
21752,"It provides in part that where by the argument complained of some new fact is thereby injected into the case the trial court, by qualification or otherwise, may require the bill of exception to reflect any reason whereby the argument complained of would not be error.",3,Rule/Law/Holding
21660,"It was appellant’s testimony that he had been to Kilgore, where he purchased the wine in question for the consumption of his farm hands, and that, when stopped by the officers, he was going back to his home in Tyler, Smith County.",1,Facts
21590,It was shown that appellant owned and operated a 1955 Chevrolet blue and white automobile with twin mirrors on the fenders and dual exhaust pipes.,1,Facts
