document_id,text,label_id,label_text
1661,"This Memorandum Order results from the December 27, 1979 hearing on Writ of Prohibition, in which counsel for all interested parties appeared.",1,Facts
1668,"The November 26, 1979 Decision and Order of the Superior Court is vacated, and the Superior Court is ordered to schedule a hearing on the disqualification issue with full and adequate notice being given to counsel for both sides.",1,Facts
1669,"With the vacating of the November 26, 1979 Decision and Order, the appointment of a ""Special Prosecutor"" by the Superior Court is declared a nullity.",1,Facts
1671,"The motion of defendants to vacate and set aside the Attachment issued by this Court, came on regularly for hearing the 28th day of July, 1972, David M. Shapiro, Esq., appearing for the plaintiff and Joaquin C. Arriola appearing for the defendants, and the Court, having heard the argument and statements of counsel, finds the facts as follows:",1,Facts
1672,Defendants are residents of the Territory of Guam and in personam jurisdiction is readily available.,1,Facts
1673,"On June 29, 1972, plaintiff filed its complaint against defendants on a guaranty instrument.",1,Facts
1675,"On July 14, 1972, the United States Marshal for the Territory of Guam issued his Notice of Levying on Real Property, and filed the same with the Department of Land Management, Government of Guam, under document No. 114073, on the same date.",1,Facts
1677,"Defendants were served with summons and complaint, Writ of Attachment and Notice of Levying on Real Property, on July 18, 1972.",1,Facts
1682,This matter came before the Court on defendant's summary judgment motion and motion to dismiss.,1,Facts
1683,"Defendant was represented by Assistant Attorney General Roger Willmeth, the plaintiff was represented by Timothy Stewart.",1,Facts
1684,The motions were heard by Judge John P. Raker and decision was reserved.,1,Facts
1686,"The first cause of action sounds in negligence, count one against defendant Taijeron and count two against defendant Aguigui.",1,Facts
1687,Plaintiff has plead $200.00 in damages on each count.,1,Facts
1688,"The third cause of action is against defendant Taijeron for negligent supervision and claims $400,000 in damages.",1,Facts
1689,"Each of these counts are against an individual defendant government employee and plead in excess of $100,000 damages.",1,Facts
1698,"These are once again against the individual named defendants, but in this instance based on allegations of intentional tort.",1,Facts
1699,Once again defendants base their claim that the Court lacks jurisdiction over these counts on a reading of Section 6500.10.,1,Facts
1717,The final motion to be disposed of is a summary judgment motion on the second cause of action.,1,Facts
1734,"Defendant was indicted for Theft by Deception on July 28, 1979.",1,Facts
1735,"He moved successfully in the Superior Court to suppress certain statements made to his supervisor, on the theory that the statements resulted from a custodial interrogation where full Miranda warnings were not given.",1,Facts
1736,"The government appeals, arguing that the mere fact that the defendant's supervisor told him to go upstairs and talk to certain agents did not result in a custodial interrogation.",1,Facts
1737,"In response, the defendant argues that he was concerned that he might lose his job if he refused to answer certain questions and that he was afraid that he would be arrested if he left the office.",1,Facts
1742,"The defendant was ordered by a superior immediately to appear in the Intelligence Division of the Department of Revenue and Taxation and certain questions were asked of him in the presence of the Department head, the special agent and a stenographer.",1,Facts
1744,The questioning lasted approximately an hour.,1,Facts
1747,"A hearing having been held on 30 April and May 1, 1980 on the petitions that the minor be certified for prosecution as an adult person, and the Court having heard testimony of the witnesses and examined the exhibits admitted in evidence, and the Court having filed its decision:",1,Facts
1751,This appeal results from the trial court's order compelling settlement of a land sales contract.,1,Facts
1532,"The Government asserts that Defendant ""has not carried the burden of affirmatively showing that as applied to him, the statute in unreasonable, unfair and oppressive.""",2,Issue
1522,"The Government's Complaint alleges that Defendants, owners of a store on San Vítores Road in Turnon Bay violated §17402 by displaying signs in Japanese without a translation into English or Chamorro.",2,Issue
1540,At issue is the regulation of speech.,2,Issue
1553,"The Government asserts that ""... there is certainly a reasonable relation between the requirement of a translation on advertising signs and the heretofore referenced public interests which the statute was enacted to protect.""",2,Issue
1555,"The Government further asserts that ""these are not necessarily the exclusive public interests which the statute was enacted to protect..."", but rather, ""... it is possible that the Legislature formulated additional reasons for enacting the statute,"" (emphasis ours.)",2,Issue
1581,"Plaintiff contends that §6500.15 of the Government Code, which prohibits of jury trial in claims against the Government, is repealed by §680.1 of the Code of Civil Procedure, which provides for jury trial in ""all cases at law"" exceeding twenty dollars ($20.00).",2,Issue
1603,"The Territory's arguments to the contrary, the Court could vacate and resentence defendant under its broad powers pursuant to §1.07(c) of the Criminal Procedure Code.",2,Issue
1620,Defendant maintains that this interpretation is in direct conflict with other provisions of the Government Code.,2,Issue
1633,"For this reason, plaintiffs maintain that §6500.13 is of no force and effect.",2,Issue
1639,"Defendant argues that the correct interpretation of the various provisions is that the Claims Act procedures are applicable while in the event of liability, GMH funds, rather than Government Claims Fund, will be drawn against.",2,Issue
1690,"It is defendant's position that the Court lacks jurisdiction as Government Code §6500.10 prohibits actions against an individual defendant once a claim has been filed pursuant to the Government Claims Act, as was done in this case.",2,Issue
1697,The second claim that this Court lacks jurisdiction regards counts one and two of the fourth and fifth causes of action.,2,Issue
1759,"Second, we must determine whether or not the court should have provided for a mortgage in favor of the defendants so that their right to secure payments due them under the settlement agreement would be protected.",2,Issue
1762,The plaintiffs have argued that as an appellate court we should not disturb the express findings of the trial court unless they are clearly erroneous.,2,Issue
1535,"""Although a statute may be neither vague, overbroad, nor otherwise invalid as applied to the conduct charged against a particular defendant, he is permitted to raise its vagueness or unconstitutional overbreadth as applied to others.""",3,Rule/Law/Holding
1548,"The Government of Guam must use the least restrictive means that would accomplish the legislative purpose of Bill 754 (15th Guam Legislature, 1979 First Regular Session).",3,Rule/Law/Holding
1549,"""For even when pursuing a legitimate interest, a State may not choose means that unnecessarily restrict constitutionally protected liberty....",3,Rule/Law/Holding
1550,"If the State has open to it a less drastic way of satisfying its legitimate interests, it may not choose a legislative scheme that broadly stifles the exercise of fundamental personal liberties.""",3,Rule/Law/Holding
1568,"""The rewriting of a statute for the purpose of bringing about a particular result is certainly not within the judicial function.""",3,Rule/Law/Holding
1623,"The Director of Administration shall pay the amount allowed in approved settlement under §6500.10 or in a court judgment under §6500.11, except as otherwise expressly provided by law.",3,Rule/Law/Holding
1624,All payments under this Act shall be made from the Government Claims Fund.,3,Rule/Law/Holding
1625,"Claims against the Commercial Port, and the Public Utility Agency, Guam Power Authority, Guam Economic Development Authority, Guam Telephone Authority, Guam International Airport Authority, Gaming Commission, Guam Transit Authority and Guam Memorial Hospital Authority, however, shall be paid only out of the funds of those agencies.""",3,Rule/Law/Holding
1635,"1A Sutherland on Statutory Construction, §23.31 (3rd Ed.).",3,Rule/Law/Holding
1647,(g) Sue or be sued in its own corporate name subject to the limitations and provisions of [the Government Claims Act. ],3,Rule/Law/Holding
1665,"On the face of the authority submitted by the Government, People v. Carlos G. Camacho, [1 Guam R. 501] it seems evident that the Organic Act of Guam, 48 U.S.C. §1421, §1422, et seq., forbids the appointment of a special prosecutor by any body of government other than the Executive Branch.",3,Rule/Law/Holding
1692,"Section 6500.13 limits the Government's liability to $100,000.00 (See Decision and Order of February 11, 1980, Paulin v.",3,Rule/Law/Holding
1754,"Section 938 of the Guam Civil Code provides in part that ""Any party aggrieved may appeal in the cases prescribed in this Title.""",3,Rule/Law/Holding
1755,"See 4 Cal.Jur.3d, Appellate Review, §102, for an interpretation of the identical California statute.",3,Rule/Law/Holding
1534,No such burden exists in cases involving First Amendment rights.,4,Analysis
1530,The Court is not deciding whether or not the Government may constitutionally require commercial signs to be translated into English or Chamorro.,4,Analysis
1531,That question is not before the Court.,4,Analysis
1539,The Court of notes that this statute applies to commercial as well as noncommercial speech.,4,Analysis
1554,"The public interests being an ""...increased awareness of the content or message contained in signs used by island businesses for advertising purposes by the English and Chamorro speaking population for the purpose of greater patronizing of such places of business, and the strengthening of the island economy by capturing the attention of English speaking tourists and the predominantly English and Chamorro consumer on Guam.""",4,Analysis
1557,"It is unnecessarily restrictive and beyond a ""reasonable"" relationship to include all ""permitted signs"" in an effort to specifically regulate ""advertising signs"".",4,Analysis
1558,Careful consideration has been given as to whether §17402 is more inclusive or more burdensome than necessary to further legitimate government purposes.,4,Analysis
1560,Rather it has the potential to intrude upon the very first of the Amendments of the Constitution.,4,Analysis
1561,"Though the Government has so far restricted itself to ""the shopowners and business affected by the legislation"", this is of little comfort.",4,Analysis
1562,"""So long as the statute remains available to the State the threat of prosecutions of protected expression is a real and substantial one.",4,Analysis
1563,"Even the prospect of ultimate failure of such prosecutions by no means dispels their chilling effect on protected expression.""",4,Analysis
1566,"The Court believes that a law requiring any permitted sign, no matter how big or small, on any land, be it public or private, in any language other than Chamorro or English to have a translation into either which ""must predominate the sign"", [has] a chilling effect on such a protected mode of expression.",4,Analysis
1567,"Furthermore, this Court cannot change the law under the guise of construction so as to only apply to business entities.",4,Analysis
1571,"As the law stands, a U.S. citizen could be fined $1,000.00 for erecting a permitted sign on his front lawn reading only, ""America the Beautiful"", in Tagalog.",4,Analysis
1575,"""It is generally believed that one of the reasons the statute was enacted was to regulate the many businesses on Guam which have signs entirely in a language other than English or Chamorro that were reported to be advertising pornographic materials for sale.",4,Analysis
1576,"Thus, protection of the morals of the public might have been an additional reason for enacting the statute.",4,Analysis
1577,"Additional moral justification may have been due to the complaints by numerous Japanese tourist that some of these signs contained offensive or shocking language.""",4,Analysis
1582,The general trend of authority is against an interpretation of repeal by implication.,4,Analysis
1583,"Where no inconsistency strong enough to evoke a repeal exists, a repeal by implication will not be found.",4,Analysis
1584,It cannot be presumed that the legislature intended to undo or repeal an act to which it had but just assigned a valid function.,4,Analysis
1590,The presumption is that the legislature intended to achieve a consistent body of law.,4,Analysis
1591,"In the absence of an irreconcilable conflict, or where two provisions of legislation are so clearly repugnant as to vital matters which they relate, courts should construe all acts harmoniously where such construction is reasonably possible.",4,Analysis
1595,A suit filed under the Claims Act is a very narrow and limited area for relief.,4,Analysis
1596,The Government consents to be sued only as provided in the Act. It can not be easily construed in the absence of express language that the adoption of §680.1 of the Code of Civil Procedure necessarily implied a repeal of §6500.15 of the Government Code.,4,Analysis
1604,"The Court fears, however, that this procedure would not necessarily solve defendant's problem.",4,Analysis
1608,"The Court notes that defendant's proper and least problematic method to obtain his appeal is by way of writ of habeas corpus in the District Court, or in this Court.",4,Analysis
1629,"Section 9 of that Act provided that the provisions of §8 would expire automatically one year from the effective date of that act, which was December 24, 1975.",4,Analysis
1634,"However, common law rules of interpretation state that the repeal of a repealing statute operates to revive the original enactment where the repeal of the repealing statute is accomplished by express provision without additional legislation on the subject matter.",4,Analysis
1636,It is the opinion of this Court that §6500.13 was revived by §6 of P.L.,4,Analysis
1637,"It is worthy of note that in addition to the provisions dealing with health professionals, §6500.13 includes the limitations on liability which are an essential part of the Government Claims Act.",4,Analysis
1640,"However, it must be remembered that at the time of the May 11, 1977 deletion §6500.19 was already in effect.",4,Analysis
1641,That section expressly states that the Government Claims Fund will not be used to pay for claims against GMH.,4,Analysis
1642,"Therefore, the deletion of reference to the Claims Act would have been meaningless unless, as plaintiff argues, it eliminated any need to resort to the procedures of the Claims Act when suit is filed against GMH.",4,Analysis
1643,"Although the issue is not squarely before the Court at this time, it will be noted that ""claims against"" GMH in §6500.19 may in fact mean suits against Health Professionals employed by GMH.",4,Analysis
1662,"This whole matter concerns several very important issues of separation of power as delineated in the Organic Act of Guam, 48 U.S.C. §1421, et seq., and contained in the common law.",4,Analysis
1667,The District Court sees no reason why it should make a de novo decision on matters which were not fully briefed and presented before the Superior Court of Guam.,4,Analysis
1676,"The filing and recordation of the Notice of Levying on Real Property in the Department of Land Management, Government of Guam, creates a lien on the property of the defendants.",4,Analysis
1681,The Court is of the opinion that he foregoing Order involves a controlling issue of law as to which there is a substantial ground for difference of opinion and that an immediate appeal from the Order may materially advance the ultimate termination of the litigation.,4,Analysis
1691,"Such a position does not take, into account Government Code §6500.20, which specifically allows ""further proceedings against the employee"" if ""the Court certifies that it would have awarded the claimant more but for the limitations of 6500.13.""",4,Analysis
1700,"Guam's Government Claims Act differs from those of many other jurisdictions, for while the act waives the sovereign immunity of the territory, it does not indemnify or immunize the employee.",4,Analysis
1701,"Rather, it provides that judgment or settlement of a government claims action bars further action against the employee (6500.20).",4,Analysis
1702,"Further, the Act only covers negligent torts, and sovereign immunity is not waived for intentional wrongs of the employee.",4,Analysis
1705,This reading of §6500.10 reaches an absurd result.,4,Analysis
1706,The legislature has made the determination that it will make it possible to proceed against the territory rather than the employee on negligence claims.,4,Analysis
1707,Thus employees are freed to some extent from concern about individual liability which make them overly cautious about their actions being found negligent and adversely affect their function as employees.,4,Analysis
1708,The legislature determined that a similar rationale did not exist for intentional wrong doing by government employees.,4,Analysis
1709,Yet the reading of §6500.10 urged by defendants is that simply by plaintiff's' act of filing a claim with the government for alleged negligence an employee is completely immunized should it turn out that the act was intentional.,4,Analysis
1710,"Thus the act would provide absolute protection for an intentional tort-feasor, while providing a recovery against no one, and would indemnify a negligent tort-feasor to the extent of $100,000.",4,Analysis
1711,"This is a very strange result, and there is no indication that this was the intent of the legislature.",4,Analysis
1712,"Beyond creating a chilling effect on filing a claim with the government because a plaintiff would lose all should he be mistaken in his theory, this reading also creates troublesome due process problems as such an irrevocable election would have to e made before the plaintiff has the opportunity for any sort of discovery.",4,Analysis
1713,"The election would have to be made before the filing of claim, let alone a law suit.",4,Analysis
1718,"The basis of this motion is that this cause of action for negligent hiring, training and supervision of the defendant employees is not within the scope of the claim filed by plaintiff, and thus barred.",4,Analysis
1720,"The claim is for ""all injuries proximately caused by the negligence... of the Government of Guam, its officers and employees, for injuries arising out of the wrongful arrest and wrongful imprisonment of claimant.. .said wrongful arrest and wrongful imprisonment having occurred on May 1, 1976, and May 2, 1976.""",4,Analysis
1724,"But in Kauss summary judgment was granted where a plaintiff filed a claim for intentional acts, and later a complaint for negligence.",4,Analysis
1725,Here there is no question that the claim and complaint sound in negligence.,4,Analysis
1726,"The question is whether the claim is too broad, rather than too narrow as in Kauss.",4,Analysis
1727,"The notice of claim is not a pleading, neither is it a trap for the unwary.",4,Analysis
1728,"The claimant is not required to list his theories of recovery, but rather the facts which lead to liability.",4,Analysis
1729,The Court notes that such a claim may often be prepared by a lay person of limited education.,4,Analysis
1730,"If the claim gives such facts as would enable the Government to investigate its liability, it should be judged sufficient.",4,Analysis
1731,The government has all the tools of any civil suit to refine the plaintiff's theory before trial.,4,Analysis
1746,"Even though there were no guards or steel bars to detain the defendant, the totality of the circumstance confirms that this was custodial interrogation.",4,Analysis
1752,"The merits as to the actual rights and obligation between the buyers and sellers are not subject of this appeal; the only issue before us is whether the January 8, 1979 Order of the Superior Court purporting to enforce a settlement agreement made to the court by the parties during trial was error.",4,Analysis
1753,"First, we have determined that the defendants-appellants may prosecute this appeal independently of any partnership agreement which it might have with other defendants.",4,Analysis
1760,"While it is true that the question of a mortgage was never discussed by the parties in open court, it seems very unlikely that any party would contemplate transferring over an interest in realty without an adequate security interest.",4,Analysis
1761,"In the normal course of business dealings, a mortgage or some similar security interest would be expected, and it is the opinion of this Court that granting a mortgage in favor of the defendants would do less violence to the intention of the parties, while at the same time protecting defendant's equitable interests in the property which it was conveying.",4,Analysis
1763,"However, here it seems clear that the trial court chose to ignore certain representations made in open court as to the terms of immediate payment upon the sale of the property in question.",4,Analysis
1764,"Also, the normal presumption that a seller of realty will require a mortgage or security agreement, made it necessary for the trial court to include such a mortgage requirement in its order to compel settlement.",4,Analysis
1529,The Court finds §17402 of the Government Code of Guam to be an unconstitutional infringement upon a citizen's First Amendment right to freedom of speech.,5,Conclusion
1573,"That all permitted signs are illegal per se if not in English or Chamorro or without a translation into either, is contradictory to the most basic right of a democratic society - the First Amendment right to freedom of speech.",5,Conclusion
1574,This case is hereby dismissed.,5,Conclusion
1594,"While there appears to be a conflict in consistency between the Claims Act and the Civil Procedure Code regarding jury trial, it does not appear so repugnant an inconsistency that the two provisions cannot stand together.",5,Conclusion
1597,The motion is GRANTED.,5,Conclusion
1609,It is the Court's opinion that to grant defendant's motion would not necessarily result in a fair and just solution to this clerical error.,5,Conclusion
1610,"For the above-stated reasons, the COURT DENIES the motion.",5,Conclusion
1644,It is the holding of this Court that Government Claims Act procedures are not applicable to suits against Guam Memorial Hospital.,5,Conclusion
1645,"For the foregoing reasons, on reconsideration, defendant's motion for summary judgment is DENIED.",5,Conclusion
1774,That covers the law suit and that takes care of that.,5,Conclusion
1670,Vacated and remanded.,5,Conclusion
1678,"As a conclusion of law from the foregoing facts, the Court finds that this prejudgment attachment procedure violates the fundamental principles of due process.",5,Conclusion
1679,"Accordingly, it is hereby ORDERED, ADJUDGED AND DECREED that the Writ of Attachment and the Notice of Levying on Real Property be and same are hereby vacated, set aside and dissolved.",5,Conclusion
1680,It is further ORDERED that plaintiff pay to defendants their costs.,5,Conclusion
1695,"Thus all of the above counts are specifically authorized by Government Code §6500.20 as more than $100,000 is claimed, and these counts are within the jurisdiction of the Court.",5,Conclusion
1696,The motion to dismiss as to these counts is therefore DENIED.,5,Conclusion
1703,"Thus there is no possibility of a Government Claims Action based on an intentional tort, and the plaintiff has not attempted to plead such a cause of action.",5,Conclusion
1716,The motion to dismiss causes of action four and five is DENIED.,5,Conclusion
1732,"By this standard the plaintiffs claim, though broad, is sufficient.",5,Conclusion
1733,The motion for summary judgment is DENIED.,5,Conclusion
1748,"IT IS ORDERED, ADJUDGED AND DECREED:",5,Conclusion
1749,That the petition is denied and Frankie Villagomez will remain in the jurisdiction of the Juvenile Court for proper proceedings therein.,5,Conclusion
1750,That the minor is hereby ordered to remain in the Agana Lockup pending the next hearing in this matter.,5,Conclusion
1757,"First, we agree with the defendants-appellants that the court committed error when it held that upon sale of the property in question the plaintiffs only had to pay Ten Thousand Dollars and then pay the remaining Ten Thousand Dollars in two yearly installments of Five Thousand Dollars.",5,Conclusion
1765,"Based on the analysis above, the January 8, 1979 Order of the Superior Court compelling settlement in the above-captioned case is vacated, with directions to the Court to file a new order consistent with this Opinion.",5,Conclusion
1533,(emphasis ours.),6,Others
1776,Emphasis Supplied.),6,Others
1775,"(Transcript, Exhibit 1 to Plaintiffs' Motion to compel.",6,Others
1521,"This case comes before the Court on a ""Complaint to Recover Penalty"" by the Attorney General under Sections 17402 and 17402.1 of the Government Code of Guam.",6,Others
1520,DECISION AND ORDER,6,Others
1524,The Court has a duty to uphold Constitutional rights and to take a staunch position to protect them at the earliest opportunity so as to allow the legislature to correct any deficiencies by narrowly redrafting a statute restricting any such right.,6,Others
1556,"Continuing, the Government asserts:",6,Others
1559,Truly this section does not regulate with narrow specificity.,6,Others
1572,Does this violate his freedom of expression?,6,Others
1611,IT IS SO ORDERED.,6,Others
1616,Because of the possible wide ranging ramifications of the decision in this case the Court agreed to reconsider its prior decision on the basis of new evidence of the legislative intent.,6,Others
1617,The transcript indicated that originally §49003(g) describing powers of Guam Memorial Hospital Authority read:,6,Others
1664,"Also, only unsworn representations of counsel were considered, with no attempt to hear legally admitted evidence.",6,Others
1626,(Emphasis added).,6,Others
1646,SO ORDERED.,6,Others
1649,Limitation on Tort Liability,6,Others
1650,(a) Government Health Professionals means any person who is licensed or certified to practice a ‘healing art1 in Guam and is practicing that art within a Government of Guam facility as an agent of the Government of Guam.,6,Others
1651,(b) The Government of Guam shall be liable in tort for damages arising from the negligent acts of Government Health Professionals performed within Government of Guam facilities as an agent of the Government of Guam at the request of the government.,6,Others
1652,Government Health Professionals shall be considered as an agent of the Government of Guam within the meaning of §6500.20 of the Government Code.,6,Others
1653,"(c) For all claims, the Government of Guam shall not be liable for more than Thirty-Five Thousand Dollars ($35,000) in an action for wrongful death, nor for more than One Hundred Thousand Dollars ($100,000) in any other tort action.",6,Others
1654,"This is a matter brought before the District Court pursuant to §1084 to §1097 of the Guam Code of Civil Procedure, dealing with Writs of Prohibition.",6,Others
1663,"Even though the Attorney General strenuously objected to the lack of notice and opportunity given to prepare, the Superior Court continued with the motion to disqualify when only a motion to suppress was scheduled to be heard.",6,Others
1674,Affidavit for Attachment and Undertaking on Attachment and obtained a Writ of Attachment from this Court.,6,Others
1685,The Court first will examine this claim as regards the first and third causes of action.,6,Others
1719,Resolution of this motion requires examination of the claim filed.,6,Others
1743,"(Transcript at pages, 2, 4, 11 and 13).",6,Others
1745,"(Transcript, page 16).",6,Others
1766,Footnote:,6,Others
1767,"A comment about the appeal record is appropriate here, especially in light of the recent amendment to the District Court Rules of Appellate Procedure stating that sanctions will be imposed against counsel who unreasonably order excessive parts of the record (Rule 8(b)).",6,Others
1768,"The several hundred page glut which made up the record in this case was totally unnecessary; based on the one issue on appeal, a record several pages long was all that was required.",6,Others
1769,"Ironically enough, the one key portion of the trial hearing relative to appeal was not even included in the transcripts which were transmitted from the Superior Court.",6,Others
1770,"Had the new Rules of Appellate Procedure been in effect during the pendency of this appeal, sanctions against the responsible attorneys would have been appropriate.",6,Others
1771,"""Mr. Haut [counsel for plaintiffs]: In exchange on the part of the Defendants, the Plaintiffs will execute two (2) promissory notes.",6,Others
1772,"The promissory note in favor of Guam United Trading and Financing Company [the appellant] in the amount of $20,000 with terms to be decided upon between counsel for the parties as we get into the process of drafting that, payable in ten (10) years or at the sale of the property in question, whichever comes first.",6,Others
1773,"Second, the Plaintiffs will execute a promissory note in the name of Defendant Hechanova for $10,000 on the same terms, payable in ten (10) years or if the property was sold, whichever comes first.",6,Others
1525,"U.S. v. Karnes, 437 F.2d 284, 287 (9th Cir.",7,Invalid sentences
1526,1971); cert.,7,Invalid sentences
1527,"denied, 402 U.S. 1008, 91 S.Ct.",7,Invalid sentences
1528,2189 (U.S. 1971).,7,Invalid sentences
1536,Coates v.,7,Invalid sentences
1537,"City of Cincinnati, 402 U.S. 611, 619, 91 S.Ct.",7,Invalid sentences
1538,1686 (U.S. 1971).,7,Invalid sentences
1541,The significance of this fact is that the extent of permissible regulation greatly,7,Invalid sentences
1542,"""(I)n the First Amendment area 'government may regulate.",7,Invalid sentences
1543,"only with narrow specificity.""",7,Invalid sentences
1544,"Hynes v. Mayor and Council of Borough of Oradell, 425 U.S. 610, 620,96 S.Ct.",7,Invalid sentences
1545,"1755 (U.S. 1976), quoting N.A.A.C.P.",7,Invalid sentences
1546,"v. Button, 371 U.S. 415, 433, 83 S.Ct.",7,Invalid sentences
1547,328 (U.S. 1963).,7,Invalid sentences
1551,"Kusper v. Pontikes, 414 U.S. 51, 58-59, 94 S.Ct.",7,Invalid sentences
1552,303 (U.S. 1973).,7,Invalid sentences
1564,"Dombrowski v. Pfister, 380 U.S. 479 , 494 , 85 S.Ct.",7,Invalid sentences
1565,1116 (U.S. 1965).,7,Invalid sentences
1693,"Government of Guam, Superior Court civil Case No.",7,Invalid sentences
1694,842-78.),7,Invalid sentences
1569,"U.S. v. Angcog, 190 F.Supp.",7,Invalid sentences
1570,"696, 700 (D.C. 1961).",7,Invalid sentences
1585,"People v. Fitzgerald, 14 Cal.App 2d 180 (1936) cert.",7,Invalid sentences
1586,den.,7,Invalid sentences
1587,"299 U.S. 593, 57 S.Ct.",7,Invalid sentences
1588,"Sutherland Statutory Construction, Vol.",7,Invalid sentences
1589,1A Section 23.09.,7,Invalid sentences
1592,"Sutherland Statutory Construction, Vol.",7,Invalid sentences
1593,1A Section 23.10.,7,Invalid sentences
1606,"See In Re Morrow, (CATex.",7,Invalid sentences
1607,1974) 502 F.2d 520.,7,Invalid sentences
1621,§6500.19.,7,Invalid sentences
1622,Payment.,7,Invalid sentences
1627,It should be noted that §6500.13 was repealed and reenacted by §8 of P.L.,7,Invalid sentences
1628,13-116.,7,Invalid sentences
1630,Section 6 of P.L.,7,Invalid sentences
1631,14-29 repealed §9 of P.L.,7,Invalid sentences
1632,13-116 after the expiration date.,7,Invalid sentences
1648,"""§6500.13.",7,Invalid sentences
1656,No. 90F-79).,7,Invalid sentences
1666,"If adequate notice was given to counsel for the Government, perhaps the Superior Court would have been supplied with the",7,Invalid sentences
1704,What plaintiff has done is,7,Invalid sentences
1714,It is the decision of this Court that any bar to a plaintiff's action against an individual tort-feasor under the Government Claims Act (Government Code §6500 et.,7,Invalid sentences
1715,"seq.) is limited to actions which may be brought under the Claims Act, and thus does not affect an allegation of an intentional tort.",7,Invalid sentences
1721,This claim,7,Invalid sentences
1722,Defendant relies on Kauss v.,7,Invalid sentences
1723,"Government of Guam, Superior Court Case No. 680-77.",7,Invalid sentences
1738,"Although the defendant was not technically under arrest and was not interrogated at police headquarters, he was taken .into effective custody so that ""the behavior of .",7,Invalid sentences
1739,law enforcement officials was such as to overbear petitioner's will to resist and bring about [a confession which was not] freely self-determined.,7,Invalid sentences
1740,"Rogers v. Richmond, 365 U.S. 534, 544 (1961), cited with approval in Beckwith v. U.S., 425 U.S. 341, 96 S.Ct.",7,Invalid sentences
1741,"612, 48 L.Ed.2d 1.",7,Invalid sentences
1756,In addition to the weight to be given to this statutory alteration of the,7,Invalid sentences
1758,This order was in direct contradiction to the representation,7,Invalid sentences
